measurement_type,o_zone_id,d_zone_id,from_node_id,to_node_id,obs_count,est_count
link,,,611,403,666.625,886.9629375778756
link,,,611,609,2584.987,3341.9377978993016
link,,,611,610,5478.266,5957.404366007159
link,,,611,680,3331.476,4171.934008539275
link,,,612,66,4453.03,4404.716319391772
link,,,612,440,2167.683,2458.4977284364886
link,,,612,595,1167.528,2008.370850182731
link,,,612,596,3343.21,3790.53754348544
link,,,612,614,5223.401,6213.215554134433
link,,,612,617,4778.72,5144.328924259059
link,,,613,67,4951.15,4861.623475592921
link,,,613,440,2356.202,2781.3219786910286
link,,,613,591,2529.126,3112.8247147153097
link,,,613,596,700.705,1001.8597656353195
link,,,613,608,2134.719,2384.4154541387466
link,,,613,615,8224.37,8649.15358264451
link,,,614,68,6256.2,6216.426278613433
link,,,614,439,5693.316,6114.822403927726
link,,,614,554,3689.848,4408.406579642319
link,,,614,612,4004.455,5163.535498017638
link,,,614,619,3813.645,4303.675286713536
link,,,614,622,3443.338,4075.035615712734
link,,,615,69,9818.28,9659.252857543399
link,,,615,439,6817.295,6056.425266386535
link,,,615,536,0.024,114
link,,,615,610,7303.788,8135.0087653135
link,,,615,613,4422.558,5115.747206974194
link,,,615,622,5682.45,6418.178049162523
link,,,616,70,3972.08,4100.3136517046805
link,,,616,433,2759.858,2861.032910851423
link,,,616,598,963.203,1025.231703668061
link,,,616,599,2917.089,3176.249875809456
link,,,616,618,5720.042,6301.163719430857
link,,,616,620,1373.519,1415.3458274048191
link,,,617,71,5049.64,5056.35269586411
link,,,617,433,1545.336,1712.8860251347407
link,,,617,595,2343.288,2809.699308109823
link,,,617,599,1260.859,1849.560713990796
link,,,617,612,3449.938,3758.7926958875623
link,,,617,619,6904.162,7428.6045528883615
link,,,618,72,9363.15,9608.082408161688
link,,,618,434,2003.245,2336.349813594832
link,,,618,548,3590.305,4209.315556795104
link,,,618,552,4498.639,4553.355455955397
link,,,618,616,5172.262,5351.945256763716
link,,,618,621,1060.197,1266.910035593477
link,,,619,73,12063.869,12227.60923753863
link,,,619,434,2414.156,2839.9716952090257
link,,,619,552,6253.793,6699.110615241374
link,,,619,554,1989.379,2344.9956803496043
link,,,619,614,3768.191,4269.7612152537195
link,,,619,617,5530.501,5851.883790292174
link,,,620,74,3697.97,3859.448402802668
link,,,620,598,1520.914,1665.625850111699
link,,,620,616,1219.778,1294.9344114203766
link,,,620,621,3386.407,3912.1440056025845
link,,,621,75,1766.45,1984.171455402164
link,,,621,547,3388.411,3497.313233036115
link,,,621,618,1559.27,1745.8244275182205
link,,,621,620,3546.312,3629.322380040259
link,,,622,76,8948.25,8776.638290581335
link,,,622,540,3693.704,4517.564900378043
link,,,622,554,1061.975,1616.9755736234697
link,,,622,555,4126.699,4660.3658379066765
link,,,622,614,1644.06,2208.459842478148
link,,,622,615,5101.532,5750.43033964531
link,,,622,623,4203.602,5069.772794703323
link,,,622,625,580.286,1172.6668847165563
link,,,623,77,10913.159,10905.989551739967
link,,,623,622,4537.856,5488.8992210251945
link,,,623,624,4453.592,4690.210535321132
link,,,623,627,2560.572,3565.121433949861
link,,,623,681,4628.155,5285.273255402027
link,,,624,78,9450.82,9586.81630906994
link,,,624,555,7220.341,7580.323593934018
link,,,624,556,1270.629,1612.8627636904491
link,,,624,557,2153.036,2431.874918289124
link,,,624,623,5177.763,5832.505469027
link,,,624,626,5899.025,6550.596990808602
link,,,625,79,4084.47,4177.356457978721
link,,,625,554,4653.284,4745.140414728676
link,,,625,555,6124.221,6276.221353430856
link,,,625,622,1711.725,2130.8038101211678
link,,,626,80,10350.77,10456.222372290855
link,,,626,485,4780.489,4976.712896824495
link,,,626,624,8417.887,9040.683319868198
link,,,626,627,6839.736,7560.614186451168
link,,,626,630,8806.969,9104.930573870877
link,,,627,81,10419.29,10156.724688009095
link,,,627,484,3773.871,4530.062524937001
link,,,627,486,5406.41,5715.695151588917
link,,,627,623,4306.384,5042.384517760136
link,,,627,626,6748.738,7097.825521177517
link,,,628,82,6617.24,6508.553175019128
link,,,628,485,5458.703,6498.262555432524
link,,,628,629,3787.852,4427.974369630628
link,,,628,631,3338.082,3686.4214885584524
link,,,628,632,1878.797,2766.2398188220573
link,,,629,83,4164.95,4060.4151064546822
link,,,629,479,2622.905,3401.0111450061454
link,,,629,484,3588.103,4363.3853532215135
link,,,629,628,4271.658,4634.718092041703
link,,,629,633,2430.693,3108.9641272198864
link,,,630,84,5615.88,5571.073583848809
link,,,630,489,3561.652,3901.3479157911006
link,,,630,557,7048.913,7512.040032369628
link,,,630,626,10234.317,10582.935591932748
link,,,631,85,10973.409,11650.05252188386
link,,,631,489,3542.425,4275.201544148144
link,,,631,490,5996.174,6717.712507464384
link,,,631,559,5503.448,5923.065458117489
link,,,631,566,2602.903,3153.3800666459038
link,,,631,571,2089.963,3138.897185325564
link,,,631,628,3543.229,4032.265128540979
link,,,631,636,4865.577,5607.389196484411
link,,,632,86,5541.66,5469.618722191763
link,,,632,502,1532.771,1923.2094204114553
link,,,632,571,3196.278,3858.9730279370906
link,,,632,628,3748.887,5408.590460796742
link,,,632,633,3232.314,3616.4159322082805
link,,,632,636,2408.868,1953.023340082366
link,,,633,87,5830.61,5803.597002193811
link,,,633,478,4290.421,3915.588827884497
link,,,633,503,1161.931,1294.1071554657012
link,,,633,629,5039.452,5903.387480203178
link,,,633,632,5082.248,5944.518380881605
link,,,634,88,4497.95,4416.744984302457
link,,,634,502,2033.081,2457.894431090106
link,,,634,505,1878.976,2412.6896956528476
link,,,634,571,2182.885,2682.8082126333325
link,,,634,635,3405.024,3463.3658027896213
link,,,634,637,3823.644,4188.33897953157
link,,,635,89,2145.62,2069.393368242225
link,,,635,504,5762.896,5603.719452978072
link,,,635,634,3039.345,3778.535277719488
link,,,635,640,528.19,1783.285730285718
link,,,635,705,2691.424,2907.320986619186
link,,,636,90,2206.72,2096.536171468077
link,,,636,501,3579.452,4116.096006975779
link,,,636,631,7245.585,8461.273988205388
link,,,636,632,1819.414,1874.5731413476976
link,,,637,91,8261.769,8416.953202883085
link,,,637,571,4675.199,4920.676499015126
link,,,637,572,2924.949,3395.5185994233884
link,,,637,576,2512.95,3077.3143618659706
link,,,637,634,3566.795,3845.255747112404
link,,,637,644,2832.655,3582.568394888003
link,,,638,92,1230.92,1203.4291039839372
link,,,638,640,1035.456,1368.8238340656403
link,,,638,642,870.444,1358.1765850997306
link,,,638,707,2634.636,5568.616877748462
link,,,638,815,558.231,1556.1168262993237
link,,,638,825,762.348,2852.378523991401
link,,,638,826,609.452,1395.339428074874
link,,,639,93,4488.75,3775.4310987890117
link,,,639,505,5575.091,9500.275054108828
link,,,639,506,1688.636,1784.479124862525
link,,,639,640,616.148,806.736124790131
link,,,639,641,826.882,1540.8635499345278
link,,,640,94,357.15,721.0896646597679
link,,,640,635,1311.55,2666.887903618564
link,,,640,638,406.462,721.2024876952117
link,,,640,639,1191.352,2310.2194922715817
link,,,640,642,557.461,1420.8863079126704
link,,,641,95,2498.61,2124.8161385469684
link,,,641,639,2604.141,3912.0906858307876
link,,,641,642,960.197,1263.1001712639097
link,,,641,646,1725.141,2197.5147715376265
link,,,641,648,526.6,1148.4782399814483
link,,,642,96,468.33,689.4493648518622
link,,,642,638,742.046,1234.7814447959097
link,,,642,640,1173.161,3114.922693372251
link,,,642,641,1799.216,2225.90842340443
link,,,642,649,630.577,1302.2076045201436
link,,,643,97,7196.6,7401.738680228044
link,,,643,576,4368.692,4598.459908878766
link,,,643,578,3513.622,3957.9896902027776
link,,,643,644,4439.856,4860.007613305008
link,,,644,98,6973.45,7162.784880248218
link,,,644,506,3627.581,3407.986212744168
link,,,644,637,5508.358,6010.804048567595
link,,,644,643,4017.819,4754.245753344013
link,,,644,646,3059.492,3662.967436807103
link,,,645,99,4583.23,4590.726638096224
link,,,645,578,4753.861,4906.156847196361
link,,,645,646,3817.51,4351.103153042968
link,,,645,647,1965.873,2297.298994531764
link,,,645,652,3233.353,3498.4562269330477
link,,,646,100,4107.96,3844.89576275067
link,,,646,507,3325.226,4657.639891797948
link,,,646,641,2144.296,3140.7466650787123
link,,,646,644,4889.198,4859.624032400831
link,,,646,645,2798.108,3316.8803581786246
link,,,646,653,1814.081,2422.486952503391
link,,,647,101,2787.21,2785.2582582527
link,,,647,524,4096.102,3989.404617133386
link,,,647,579,3218.676,3201.760763207645
link,,,647,645,1541.771,1961.5503211600433
link,,,647,657,4193.169,4386.220127245512
link,,,648,102,2676.83,2749.1945094058456
link,,,648,641,791.485,1337.7670593503512
link,,,648,649,2044.25,2328.8210652317944
link,,,648,650,1552.578,2019.1430690431373
link,,,648,653,3122.251,3016.960492521573
link,,,649,103,1692.02,1531.125820760764
link,,,649,642,1837.818,3676.1725655164587
link,,,649,648,1931.474,2044.7054690933994
link,,,649,651,803.111,1255.9298796974172
link,,,649,825,932.632,1408.3166576949436
link,,,650,104,2159.55,2110.056646673397
link,,,650,453,321.304,424.9047182813291
link,,,650,648,2187.041,2637.8951521709637
link,,,650,651,563.925,610.8992858057989
link,,,650,655,2238.34,2450.6530031898487
link,,,651,105,868.62,957.3327911411928
link,,,651,649,1562.794,3034.7598825466544
link,,,651,650,675.107,713.9995916643965
link,,,651,827,635.903,815.0310742968039
link,,,651,842,553.942,1080.2589267169608
link,,,652,106,3338.87,3333.5349424456263
link,,,652,452,2815.313,3082.819957721103
link,,,652,525,1489.906,1783.2366794258996
link,,,652,645,6660.213,6798.898437008489
link,,,652,653,1691.569,1754.7689122232343
link,,,653,107,2602.56,2615.581635971412
link,,,653,646,4100.273,4991.364647652885
link,,,653,648,1860.56,1964.7322680067007
link,,,653,652,2411.622,2621.1688453083552
link,,,653,655,1019.456,1464.8566978271767
link,,,654,108,3288.06,3336.7353544113453
link,,,654,451,1584.033,1736.2332157170263
link,,,654,452,4803.5,4554.103403497131
link,,,654,659,2740.844,2969.3313049305907
link,,,654,662,2507.601,2762.6861147931427
link,,,655,109,2867.13,2772.2187535756693
link,,,655,451,2830.001,2807.067734582067
link,,,655,650,1796.56,1888.708934662861
link,,,655,653,1735.599,2985.726943435431
link,,,655,663,1158.706,1551.2764370511468
link,,,656,110,4214.93,4331.145748917252
link,,,656,579,3419.726,3578.1226335922242
link,,,656,657,3179.18,3329.597766745649
link,,,656,658,2522.391,2624.87719103566
link,,,656,660,3624.292,3920.762715596034
link,,,657,111,5151.92,5274.50455319278
link,,,657,525,2702.066,2805.9013986173873
link,,,657,647,4834.568,4875.165008402659
link,,,657,656,3003.673,3134.2183353689193
link,,,657,659,1970.651,2109.880678846607
link,,,658,112,3575.4,3522.549877781589
link,,,658,510,2500.029,2328.83904742013
link,,,658,656,2437.039,2369.1050375094014
link,,,658,659,2771.644,2948.9735592870725
link,,,658,661,3697.552,3879.814924285963
link,,,659,113,5118.23,5121.534338296191
link,,,659,509,1745.575,1586.2221356333168
link,,,659,654,2147.817,2221.7008172776204
link,,,659,657,2454.614,2429.3539471532226
link,,,659,658,2394.193,2724.1781185744353
link,,,660,114,1529.23,1583.824166207923
link,,,660,582,3460.502,3701.004580352614
link,,,660,656,3340.308,3634.82765892822
link,,,660,661,1132.565,1122.1275123277512
link,,,660,902,4176.435,5016.627818618738
link,,,661,115,4279.3,4271.070467149974
link,,,661,512,770.182,872.2573122768675
link,,,661,658,3548.558,3789.136942164076
link,,,661,660,1426.33,1310.2589804939005
link,,,661,902,3417.875,4189.611669654418
link,,,662,116,2162.47,2139.8417141632412
link,,,662,449,1228.812,964.8604989095027
link,,,662,654,3641.286,3823.7706938496876
link,,,662,664,1771.518,2029.0807154771003
link,,,662,667,1317.129,1526.411669938248
link,,,663,117,533.27,581.282784294763
link,,,663,449,1778.175,1765.9877137620533
link,,,663,655,2202.09,3213.275321919429
link,,,663,665,720.534,1012.6983510217538
link,,,663,841,642.911,911.3282139222448
link,,,664,118,3764.94,3874.671420307512
link,,,664,448,940.147,919.8889352747409
link,,,664,662,2690.894,2913.163427204192
link,,,664,669,2788.753,3009.0479547276086
link,,,664,849,847.298,1087.9381752623515
link,,,665,119,1072.54,1030.066378932966
link,,,665,448,1816.888,1648.3977733190745
link,,,665,663,1135.364,2158.326349242741
link,,,665,843,840.877,1248.653838557734
link,,,665,849,381.027,931.4471345656982
link,,,666,120,1520.72,1429.3469198410176
link,,,666,510,2436.981,3910.672118521092
link,,,666,521,689.224,819.667398945662
link,,,666,667,903.316,1158.3625401922127
link,,,666,668,741.323,927.56998805547
link,,,667,121,3103.35,3038.3204310185843
link,,,667,509,3894.868,4865.3078426287975
link,,,667,662,1498.793,1417.014468200582
link,,,667,666,985.169,1187.787285517352
link,,,667,669,2489.922,2846.346467669118
link,,,668,122,1856.23,1802.4659002964272
link,,,668,519,1574.592,1833.7947041512155
link,,,668,666,1452.765,2947.3944007406026
link,,,668,669,1625.529,1865.9107905949863
link,,,668,850,482.074,609.6945481709863
link,,,669,123,4567.93,4656.025548950019
link,,,669,664,2577.449,2820.579019385445
link,,,669,667,3440.457,4015.054255020046
link,,,669,668,1624.165,2030.310883620437
link,,,669,851,625.059,938.7739635218521
link,,,670,124,1015.14,1099.3258168718912
link,,,670,512,1522.035,1876.6721699329503
link,,,670,519,1588.068,1785.9645069650878
link,,,670,521,1042.42,1306.0471220716265
link,,,670,854,83.673,171.65304181497552
link,,,670,902,588.8,1078.503800922512
link,,,670,905,1031.535,1058.2510357608587
link,,,671,125,1002.16,1245.5598967217193
link,,,671,602,1970.648,4112.994647951758
link,,,671,672,1458.794,3472.1621415230647
link,,,671,673,2624.062,5011.150370711302
link,,,671,676,2858.639,4952.865822216388
link,,,672,126,205.69,689.1994428956382
link,,,672,603,598.838,2290.3740646848773
link,,,672,671,2094.815,4800.387640488103
link,,,672,674,1489.695,2383.991357252144
link,,,672,722,683.531,1918.7090785246507
link,,,673,127,1194.48,1377.4204884774074
link,,,673,671,1228.555,3160.2699929142814
link,,,673,674,1387.713,1921.4501284845894
link,,,673,678,3893.402,5407.305933212301
link,,,673,683,1743.419,3677.454007143957
link,,,674,128,1630.49,1504.3721000693754
link,,,674,672,641.59,1668.000541635429
link,,,674,673,1992.538,3229.145502848026
link,,,674,684,957.187,1578.4908708098408
link,,,674,724,1283.322,2056.879250831878
link,,,675,129,3856.69,3462.0711667009814
link,,,675,404,7184.35,7981.301776503247
link,,,675,606,2592.498,3414.498385333096
link,,,675,676,2615.521,4831.880393217649
link,,,675,677,2742.764,3728.125026799823
link,,,676,130,1881.33,1904.728477271722
link,,,676,607,539.237,1044.6759130305873
link,,,676,671,999.998,3308.0082957169934
link,,,676,675,4918.796,6291.925612788623
link,,,676,678,2439.553,3539.648922652613
link,,,677,131,3640.97,3348.9677252112306
link,,,677,406,4243.242,5078.917351096926
link,,,677,675,3014.602,4171.432150062406
link,,,677,678,1647.709,2979.9601217662985
link,,,677,687,2841.843,4599.238415486328
link,,,678,132,4008.23,3631.0074839771987
link,,,678,673,1807.118,2996.036586215245
link,,,678,676,1604.919,2257.1383603768268
link,,,678,677,4067.388,5217.355033017822
link,,,678,688,3815.376,5251.449217993338
link,,,679,133,8660.26,8463.302614133267
link,,,679,610,5410.31,6022.995192348254
link,,,679,680,2734.537,3174.874153067982
link,,,679,681,4624.833,5152.512723310937
link,,,680,134,5132.29,4864.158522604953
link,,,680,404,2087.333,3022.0178162191187
link,,,680,488,2373.076,2559.3927725657795
link,,,680,611,4541.956,4943.274877733991
link,,,680,679,4501.083,4728.654437870317
link,,,681,135,7191.49,7049.934745822091
link,,,681,487,2164.433,2417.299952694454
link,,,681,623,5407.046,6023.462503490046
link,,,681,679,5376.659,6049.389765490351
link,,,681,691,4848.897,5464.739161553442
link,,,682,136,8331.82,7991.987809375519
link,,,682,406,2430.369,2815.6771717632473
link,,,682,487,3838.705,3987.4275721518657
link,,,682,488,3455.279,4063.845055010986
link,,,682,692,3348.223,4364.265038046172
link,,,683,137,1883.79,1819.984834182634
link,,,683,673,886.03,2530.346637462417
link,,,683,684,1693.253,2883.624525417123
link,,,683,685,3286.568,5358.919314582399
link,,,683,688,3046.711,4247.813904188957
link,,,684,138,1328.56,1300.3914947637027
link,,,684,674,1123.661,1874.1208451364096
link,,,684,683,2246.933,3530.5040395913193
link,,,684,728,1910.626,2624.556426173991
link,,,685,139,1252.13,1583.59303461801
link,,,685,411,3655.59,4544.821429076802
link,,,685,683,2616.417,4834.059691319232
link,,,685,686,1128.671,1988.212361870476
link,,,685,690,2574.258,3587.6651033571793
link,,,686,140,1420.05,1503.980160131021
link,,,686,685,1159.653,1890.3794426926008
link,,,686,730,637.125,1036.7940478004539
link,,,687,141,4271.85,3701.512036605505
link,,,687,407,8819.788,9329.031421683087
link,,,687,677,1723.833,3664.8941886889315
link,,,687,688,3335.854,4841.449194767292
link,,,687,689,2986.439,4756.350982704673
link,,,688,142,6332.38,5740.927846752317
link,,,688,678,3353.867,4059.7181709857937
link,,,688,683,1841.175,2836.069086702395
link,,,688,687,5157.804,7388.180567404628
link,,,688,690,879.849,1685.2354240785896
link,,,689,143,3553.45,3262.461276483894
link,,,689,408,2158.931,3246.2054705667983
link,,,689,687,3615.626,4173.884857384975
link,,,689,690,1977.07,3207.1967976254255
link,,,689,699,1670.624,3310.757741704813
link,,,690,144,1795.19,2139.6468116237656
link,,,690,410,1644.432,2071.8817641026835
link,,,690,685,1192.032,2115.578056568597
link,,,690,688,2261.004,3101.4257931799666
link,,,690,689,2940.263,3756.73707082824
link,,,691,145,6322.93,6142.061939435138
link,,,691,481,2846.35,3354.753217782649
link,,,691,486,8309.819,8530.501147337125
link,,,691,681,6627.997,7069.149494532581
link,,,691,692,4776.659,5925.400658159517
link,,,692,146,5256.9,4854.0442340013
link,,,692,407,2621.689,3585.045665946407
link,,,692,682,4630.483,5306.881092342938
link,,,692,691,7410.358,8478.402411855886
link,,,692,694,5721.937,6795.343801021432
link,,,693,147,14124.519,13763.215997064644
link,,,693,479,3287.352,3798.4508851427468
link,,,693,483,4109.642,4139.077734648881
link,,,693,694,3537.716,4701.206663358285
link,,,693,703,1033.187,1787.0959245477961
link,,,694,148,12195.819,11765.3642269754
link,,,694,408,1893.932,2714.2037960265448
link,,,694,539,2856.255,3362.62584230458
link,,,694,692,3589.051,4549.837693905347
link,,,694,693,4696.674,5861.188474065389
link,,,695,149,5243.01,4520.883415361956
link,,,695,411,5209.94,8092.243830386395
link,,,695,696,1380.558,2022.413070351531
link,,,695,697,2110.504,3731.826611290929
link,,,695,700,4224.259,4905.942238429413
link,,,696,150,1294.27,1393.0311718845173
link,,,696,695,3564.053,4477.837311144162
link,,,696,698,153.833,217.74816909583595
link,,,696,734,1148.29,1427.2307746268625
link,,,697,151,1757.37,1704.2075142998358
link,,,697,695,3209.562,5386.1526566728835
link,,,697,698,2406.207,2795.257346903189
link,,,697,702,1938.265,2544.1039939903544
link,,,697,809,290.376,1050.0702956047169
link,,,698,152,2694.53,2592.552625379899
link,,,698,696,1898.917,2375.6439950338195
link,,,698,697,2192.37,2504.126385231037
link,,,698,736,2485.126,2720.7921705732556
link,,,698,810,873.635,1219.7711301819024
link,,,699,153,5519.35,5094.905065454426
link,,,699,538,6471.018,6534.870359464496
link,,,699,689,1779.079,2857.595347958934
link,,,699,700,3114.414,4178.9360509629
link,,,699,701,1693.485,2829.961800780439
link,,,700,154,7374.85,7070.298109707034
link,,,700,410,3221.698,3458.2468291794435
link,,,700,695,2395.492,3422.8252608861358
link,,,700,699,4275.228,5164.9439968907
link,,,700,702,653.449,1343.2305485477473
link,,,701,155,2368.18,2316.027845235167
link,,,701,474,3198.344,3400.9836337856555
link,,,701,699,3764.494,4337.359337658822
link,,,701,702,1738.984,2050.46026439762
link,,,701,813,935.689,1682.8561244689104
link,,,702,156,2397.03,2332.2852218635044
link,,,702,697,2072.504,2613.9539566371527
link,,,702,700,2958.127,3552.5628614995776
link,,,702,701,2426.249,2541.2488714874644
link,,,702,814,1077.84,1962.3881254741539
link,,,703,157,6184.31,6059.213081654017
link,,,703,478,6258.419,6324.038835986457
link,,,703,693,2593.823,3684.357973197105
link,,,703,704,3305.606,4324.354101586816
link,,,703,705,2036.614,2583.657471298849
link,,,704,158,5014.39,4900.462320267614
link,,,704,538,1857.591,2623.9872717184844
link,,,704,539,5699.092,6560.63116621439
link,,,704,703,5495.755,6240.545344282171
link,,,704,706,1163.827,1846.1292418144412
link,,,705,159,5064.4,4997.195864320265
link,,,705,476,732.193,568.4669728018214
link,,,705,635,3370.472,3222.7455648007954
link,,,705,703,3060.129,3320.300118096562
link,,,705,706,2439.081,2838.0666004012246
link,,,706,160,3016.66,3000.7000114825855
link,,,706,474,3230.514,3567.3154330197895
link,,,706,475,1220.458,2059.14837791651
link,,,706,704,4386.54,4917.068293556476
link,,,706,705,2847.341,3009.0092124450894
link,,,707,161,2185.88,1839.63134006411
link,,,707,473,127.884,104.58262043828368
link,,,707,475,1378.89,2122.2078974315264
link,,,707,476,2457.566,6559.064909397779
link,,,707,638,783.246,2761.5257257279563
link,,,708,162,470.53,819.9017329723296
link,,,708,388,104.6,144.74413168236663
link,,,708,709,568.252,921.7357045336161
link,,,708,714,79.902,110.91495330350094
link,,,708,913,177.087,302.0259107000845
link,,,709,163,263.06,712.728251747014
link,,,709,391,717.076,1916.4490747947923
link,,,709,708,297.4,766.1971050118249
link,,,709,711,217.569,557.5037750083783
link,,,709,713,1226.879,1734.2739920588388
link,,,709,803,159.545,281.3707553269548
link,,,710,164,1458.17,1252.599682962142
link,,,710,584,1420.27,3095.73422498649
link,,,710,712,2231.813,2285.2108119034233
link,,,710,806,1292.549,2647.8931247967166
link,,,711,165,244.89,583.9855002554726
link,,,711,709,210.185,827.3220028851682
link,,,711,713,1182.696,2239.363499966926
link,,,711,807,915.306,1662.5142738862517
link,,,712,166,3517.32,2823.1391334178434
link,,,712,393,2826.343,4344.060489009079
link,,,712,584,1916.303,3220.3665408453776
link,,,712,710,779.317,803.8599938082108
link,,,712,713,511.808,1417.1274306538508
link,,,713,167,1205.57,1328.5294582237643
link,,,713,392,530.675,2016.6946279270198
link,,,713,709,254.896,812.6746092557983
link,,,713,711,647.097,1173.468112297182
link,,,713,712,783.481,762.7176339441713
link,,,713,716,1806.404,3371.9759299991956
link,,,714,168,166.32,433.6547620845757
link,,,714,708,51.157,76.39084388755562
link,,,714,715,332.777,833.1395085641542
link,,,714,720,54.456,140.44045443868418
link,,,714,913,163.703,277.0391899731011
link,,,715,169,224.32,469.84317330152226
link,,,715,391,220.799,395.59852580261605
link,,,715,714,159.293,448.5643872135393
link,,,715,717,536.788,1331.2501370149184
link,,,715,719,141.688,425.113131092073
link,,,715,721,463.751,1300.213454532478
link,,,716,170,5208.63,4533.779295695284
link,,,716,393,4152.9,6200.365640730645
link,,,716,601,2179.454,3533.0617781966075
link,,,716,713,903.481,2215.6238315957894
link,,,716,717,834.91,2251.352734286714
link,,,716,718,2345.821,3954.498315035135
link,,,717,171,762.83,1086.5011477996725
link,,,717,392,319.401,497.1567437939921
link,,,717,715,186.403,918.3481940878994
link,,,717,716,1670.059,3618.1913717346733
link,,,717,719,975.051,2582.1314396110633
link,,,718,172,2923.35,2621.040480669464
link,,,718,603,888.173,1542.434741551025
link,,,718,716,2300.151,3582.7263021781764
link,,,718,719,504.039,1003.4374089494336
link,,,718,722,1722.389,2802.4470799241412
link,,,719,173,422.23,764.8827373280984
link,,,719,715,46.739,123.80819829803062
link,,,719,717,951.458,2088.4318957254372
link,,,719,718,675.679,939.2838674766497
link,,,719,723,1162.882,2933.1270643302514
link,,,720,174,204.97,513.8695200904369
link,,,720,714,30.277,88.57500569864169
link,,,720,721,594.076,1067.7017672006468
link,,,720,726,112.633,415.93485994131305
link,,,720,913,275.841,350.9267437756472
link,,,721,175,522.82,766.0275785514166
link,,,721,715,348.751,816.653810882698
link,,,721,720,251.162,650.3894671725325
link,,,721,723,487.633,925.3013668174493
link,,,721,725,917.913,1167.6630442382973
link,,,721,727,538.176,1167.397538021215
link,,,722,176,484.1,742.356649326562
link,,,722,672,995.918,2361.370110402893
link,,,722,718,1589.345,2642.415374062811
link,,,722,723,141.843,349.2242007466235
link,,,722,724,1214.267,1962.104165664878
link,,,723,177,218.14,552.2886002079294
link,,,723,719,1033.099,1845.0483202656517
link,,,723,721,231.368,726.4602044580183
link,,,723,722,268.019,825.549654165293
link,,,723,725,1139.902,2199.8248223675982
link,,,724,178,3374.67,3003.786351880262
link,,,724,674,1639.908,2672.2914523241266
link,,,724,722,942.914,1532.3718352794374
link,,,724,725,871.814,1468.685320781459
link,,,724,728,1421.397,1864.5669314227666
link,,,725,179,1894.04,1741.6187172700802
link,,,725,721,212.374,320.09592845195044
link,,,725,723,677.44,1215.1062136283224
link,,,725,724,1674.956,2288.3961689560833
link,,,725,729,1747.989,2835.66593518403
link,,,726,180,202.88,511.18651703885564
link,,,726,416,297.45,589.0435693593724
link,,,726,720,69.671,296.6954999740632
link,,,726,727,588.212,796.5148543581024
link,,,726,913,239.043,333.3737658482581
link,,,727,181,557.19,790.267371738658
link,,,727,415,459.864,1041.1278167820938
link,,,727,721,326.196,759.3736502378049
link,,,727,726,241.787,382.96360883508765
link,,,727,729,688.336,1181.1133244483774
link,,,727,731,570.166,573.244917833471
link,,,728,182,2480.96,2208.2067147157227
link,,,728,684,2492.75,3454.5909360229216
link,,,728,724,1512.128,2029.9329574715748
link,,,728,729,970.564,1292.8686318133377
link,,,728,730,1675.231,2161.661649081402
link,,,729,183,947.08,1097.6003993463514
link,,,729,725,1521.3,1922.848826873391
link,,,729,727,309.489,618.097280850794
link,,,729,728,1842.911,2578.1790681040607
link,,,729,731,1315.622,1930.4836619252098
link,,,730,184,1285.91,1548.8670842297345
link,,,730,413,1866.434,2001.6124303595684
link,,,730,686,990.926,1207.5069604996384
link,,,730,728,1679.688,2097.536454802856
link,,,730,731,157.306,294.0144357036086
link,,,731,185,826.72,1020.0003907655805
link,,,731,414,1777.093,2067.328859420877
link,,,731,727,209.971,261.9483186035397
link,,,731,729,1328.694,1610.0482007691737
link,,,731,730,378.146,501.49786931370613
link,,,732,186,352.86,608.4127774666455
link,,,732,416,55.649,183.5255219333217
link,,,732,417,133.09,164.32271305760943
link,,,732,733,228.321,425.21359304925426
link,,,732,864,79.61,48.68636209966234
link,,,733,187,672.46,848.5402625999029
link,,,733,415,919.596,1492.7837428043445
link,,,733,732,112.46,189.69856245651258
link,,,733,735,734.47,1188.878247648492
link,,,733,737,1498.13,1690.3532412273346
link,,,733,865,501.476,787.6499508006726
link,,,734,188,3358.48,3385.1759832132866
link,,,734,413,3140.696,3318.030504632787
link,,,734,696,1413.47,1626.5730674169438
link,,,734,735,1599.822,1865.91101029851
link,,,734,736,2818.555,3240.64055140255
link,,,735,189,3444.78,3470.713728564768
link,,,735,414,2154.32,2449.308150896648
link,,,735,733,295.519,525.787220608508
link,,,735,734,1980.761,2383.939396671781
link,,,735,737,1199.651,1633.4225565608153
link,,,736,190,3635.99,3755.262894585666
link,,,736,698,3513.524,3699.999424504335
link,,,736,734,3446.032,3610.4366344884293
link,,,736,737,2479.014,2819.975233053369
link,,,736,866,859.473,1105.4079928733538
link,,,737,191,4862.57,4947.808510653423
link,,,737,733,871.221,1123.470000432875
link,,,737,735,1240.385,1588.1208950311084
link,,,737,736,2411.618,2630.887248157493
link,,,737,866,1408.521,2001.5801954836031
link,,,738,192,555.76,481.8293813607035
link,,,738,740,486.928,425.63101745761867
link,,,738,742,496.871,1128.4982270022226
link,,,738,746,788.914,1428.4075529652073
link,,,738,784,738.263,830.2119162648683
link,,,738,920,93.91,85.35642220219921
link,,,739,193,73.06,184.95469446361543
link,,,739,419,653.645,1379.0374199863427
link,,,739,740,756.043,1180.0339980235271
link,,,739,741,607.25,940.5456624149898
link,,,739,921,446.35,588.3723994508234
