measurement_id,measurement_type,o_zone_id,d_zone_id,from_node_id,to_node_id,count,upper_bound_flag
1622,link,,,664,448,940.147,0
1623,link,,,664,662,2690.894,0
1624,link,,,664,669,2788.753,0
1625,link,,,664,849,847.298,0
1626,link,,,665,119,1072.540,0
1627,link,,,665,448,1816.888,0
1628,link,,,665,663,1135.364,0
1629,link,,,665,843,840.877,0
1630,link,,,665,849,381.027,0
1631,link,,,666,120,1520.720,0
1632,link,,,666,510,2436.981,0
1633,link,,,666,521,689.224,0
1634,link,,,666,667,903.316,0
1635,link,,,666,668,741.323,0
1636,link,,,667,121,3103.350,0
1637,link,,,667,509,3894.868,0
1638,link,,,667,662,1498.793,0
1639,link,,,667,666,985.169,0
1640,link,,,667,669,2489.922,0
1641,link,,,668,122,1856.230,0
1642,link,,,668,519,1574.592,0
1643,link,,,668,666,1452.765,0
1644,link,,,668,669,1625.529,0
1645,link,,,668,850,482.074,0
1646,link,,,669,123,4567.930,0
1647,link,,,669,664,2577.449,0
1648,link,,,669,667,3440.457,0
1649,link,,,669,668,1624.165,0
1650,link,,,669,851,625.059,0
1651,link,,,670,124,1015.140,0
1652,link,,,670,512,1522.035,0
1653,link,,,670,519,1588.068,0
1654,link,,,670,521,1042.420,0
1655,link,,,670,854,83.673,0
1656,link,,,670,902,588.800,0
1657,link,,,670,905,1031.535,0
1658,link,,,671,125,1002.160,0
1659,link,,,671,602,1970.648,0
1660,link,,,671,672,1458.794,0
1661,link,,,671,673,2624.062,0
1662,link,,,671,676,2858.639,0
1663,link,,,672,126,205.690,0
1664,link,,,672,603,598.838,0
1665,link,,,672,671,2094.815,0
1666,link,,,672,674,1489.695,0
1667,link,,,672,722,683.531,0
1668,link,,,673,127,1194.480,0
1669,link,,,673,671,1228.555,0
1670,link,,,673,674,1387.713,0
1671,link,,,673,678,3893.402,0
1672,link,,,673,683,1743.419,0
1673,link,,,674,128,1630.490,0
1674,link,,,674,672,641.590,0
1675,link,,,674,673,1992.538,0
1676,link,,,674,684,957.187,0
1677,link,,,674,724,1283.322,0
1678,link,,,675,129,3856.690,0
1679,link,,,675,404,7184.350,0
1680,link,,,675,606,2592.498,0
1681,link,,,675,676,2615.521,0
1682,link,,,675,677,2742.764,0
1683,link,,,676,130,1881.330,0
1684,link,,,676,607,539.237,0
1685,link,,,676,671,999.998,0
1686,link,,,676,675,4918.796,0
1687,link,,,676,678,2439.553,0
1688,link,,,677,131,3640.970,0
1689,link,,,677,406,4243.242,0
1690,link,,,677,675,3014.602,0
1691,link,,,677,678,1647.709,0
1692,link,,,677,687,2841.843,0
1693,link,,,678,132,4008.230,0
1694,link,,,678,673,1807.118,0
1695,link,,,678,676,1604.919,0
1696,link,,,678,677,4067.388,0
1697,link,,,678,688,3815.376,0
1698,link,,,679,133,8660.260,0
1699,link,,,679,610,5410.310,0
1700,link,,,679,680,2734.537,0
1701,link,,,679,681,4624.833,0
1702,link,,,680,134,5132.290,0
1703,link,,,680,404,2087.333,0
1704,link,,,680,488,2373.076,0
1705,link,,,680,611,4541.956,0
1706,link,,,680,679,4501.083,0
1707,link,,,681,135,7191.490,0
1708,link,,,681,487,2164.433,0
1709,link,,,681,623,5407.046,0
1710,link,,,681,679,5376.659,0
1711,link,,,681,691,4848.897,0
1712,link,,,682,136,8331.820,0
1713,link,,,682,406,2430.369,0
1714,link,,,682,487,3838.705,0
1715,link,,,682,488,3455.279,0
1716,link,,,682,692,3348.223,0
1717,link,,,683,137,1883.790,0
1718,link,,,683,673,886.030,0
1719,link,,,683,684,1693.253,0
1720,link,,,683,685,3286.568,0
1721,link,,,683,688,3046.711,0
1722,link,,,684,138,1328.560,0
1723,link,,,684,674,1123.661,0
1724,link,,,684,683,2246.933,0
1725,link,,,684,728,1910.626,0
1726,link,,,685,139,1252.130,0
1727,link,,,685,411,3655.590,0
1728,link,,,685,683,2616.417,0
1729,link,,,685,686,1128.671,0
1730,link,,,685,690,2574.258,0
1731,link,,,686,140,1420.050,0
1732,link,,,686,685,1159.653,0
1733,link,,,686,730,637.125,0
1734,link,,,687,141,4271.850,0
1735,link,,,687,407,8819.788,0
1736,link,,,687,677,1723.833,0
1737,link,,,687,688,3335.854,0
1738,link,,,687,689,2986.439,0
1739,link,,,688,142,6332.380,0
1740,link,,,688,678,3353.867,0
1741,link,,,688,683,1841.175,0
1742,link,,,688,687,5157.804,0
1743,link,,,688,690,879.849,0
1744,link,,,689,143,3553.450,0
1745,link,,,689,408,2158.931,0
1746,link,,,689,687,3615.626,0
1747,link,,,689,690,1977.070,0
1748,link,,,689,699,1670.624,0
1749,link,,,690,144,1795.190,0
1750,link,,,690,410,1644.432,0
1751,link,,,690,685,1192.032,0
1752,link,,,690,688,2261.004,0
1753,link,,,690,689,2940.263,0
1754,link,,,691,145,6322.930,0
1755,link,,,691,481,2846.350,0
1756,link,,,691,486,8309.819,0
1757,link,,,691,681,6627.997,0
1758,link,,,691,692,4776.659,0
1759,link,,,692,146,5256.900,0
1760,link,,,692,407,2621.689,0
1761,link,,,692,682,4630.483,0
1762,link,,,692,691,7410.358,0
1763,link,,,692,694,5721.937,0
1764,link,,,693,147,14124.519,0
1765,link,,,693,479,3287.352,0
1766,link,,,693,483,4109.642,0
1767,link,,,693,694,3537.716,0
1768,link,,,693,703,1033.187,0
1769,link,,,694,148,12195.819,0
1770,link,,,694,408,1893.932,0
1771,link,,,694,539,2856.255,0
1772,link,,,694,692,3589.051,0
1773,link,,,694,693,4696.674,0
1774,link,,,695,149,5243.010,0
1775,link,,,695,411,5209.940,0
1776,link,,,695,696,1380.558,0
1777,link,,,695,697,2110.504,0
1778,link,,,695,700,4224.259,0
1779,link,,,696,150,1294.270,0
1780,link,,,696,695,3564.053,0
1781,link,,,696,698,153.833,0
1782,link,,,696,734,1148.290,0
1783,link,,,697,151,1757.370,0
1784,link,,,697,695,3209.562,0
1785,link,,,697,698,2406.207,0
1786,link,,,697,702,1938.265,0
1787,link,,,697,809,290.376,0
1788,link,,,698,152,2694.530,0
1789,link,,,698,696,1898.917,0
1790,link,,,698,697,2192.370,0
1791,link,,,698,736,2485.126,0
1792,link,,,698,810,873.635,0
1793,link,,,699,153,5519.350,0
1794,link,,,699,538,6471.018,0
1795,link,,,699,689,1779.079,0
1796,link,,,699,700,3114.414,0
1797,link,,,699,701,1693.485,0
1798,link,,,700,154,7374.850,0
1799,link,,,700,410,3221.698,0
1800,link,,,700,695,2395.492,0
1801,link,,,700,699,4275.228,0
1802,link,,,700,702,653.449,0
1803,link,,,701,155,2368.180,0
1804,link,,,701,474,3198.344,0
1805,link,,,701,699,3764.494,0
1806,link,,,701,702,1738.984,0
1807,link,,,701,813,935.689,0
1808,link,,,702,156,2397.030,0
1809,link,,,702,697,2072.504,0
1810,link,,,702,700,2958.127,0
1811,link,,,702,701,2426.249,0
1812,link,,,702,814,1077.840,0
1813,link,,,703,157,6184.310,0
1814,link,,,703,478,6258.419,0
1815,link,,,703,693,2593.823,0
1816,link,,,703,704,3305.606,0
1817,link,,,703,705,2036.614,0
1818,link,,,704,158,5014.390,0
1819,link,,,704,538,1857.591,0
1820,link,,,704,539,5699.092,0
1821,link,,,704,703,5495.755,0
1822,link,,,704,706,1163.827,0
1823,link,,,705,159,5064.400,0
1824,link,,,705,476,732.193,0
1825,link,,,705,635,3370.472,0
1826,link,,,705,703,3060.129,0
1827,link,,,705,706,2439.081,0
1828,link,,,706,160,3016.660,0
1829,link,,,706,474,3230.514,0
1830,link,,,706,475,1220.458,0
1831,link,,,706,704,4386.540,0
1832,link,,,706,705,2847.341,0
1833,link,,,707,161,2185.880,0
1834,link,,,707,473,127.884,0
1835,link,,,707,475,1378.890,0
1836,link,,,707,476,2457.566,0
1837,link,,,707,638,783.246,0
1838,link,,,708,162,470.530,0
1839,link,,,708,388,104.600,0
1840,link,,,708,709,568.252,0
1841,link,,,708,714,79.902,0
1842,link,,,708,913,177.087,0
1843,link,,,709,163,263.060,0
1844,link,,,709,391,717.076,0
1845,link,,,709,708,297.400,0
1846,link,,,709,711,217.569,0
1847,link,,,709,713,1226.879,0
1848,link,,,709,803,159.545,0
1849,link,,,710,164,1458.170,0
1850,link,,,710,584,1420.270,0
1851,link,,,710,712,2231.813,0
1852,link,,,710,806,1292.549,0
1853,link,,,711,165,244.890,0
1854,link,,,711,709,210.185,0
1855,link,,,711,713,1182.696,0
1856,link,,,711,807,915.306,0
1857,link,,,712,166,3517.320,0
1858,link,,,712,393,2826.343,0
1859,link,,,712,584,1916.303,0
1860,link,,,712,710,779.317,0
1861,link,,,712,713,511.808,0
1862,link,,,713,167,1205.570,0
1863,link,,,713,392,530.675,0
1864,link,,,713,709,254.896,0
1865,link,,,713,711,647.097,0
1866,link,,,713,712,783.481,0
1867,link,,,713,716,1806.404,0
1868,link,,,714,168,166.320,0
1869,link,,,714,708,51.157,0
1870,link,,,714,715,332.777,0
1871,link,,,714,720,54.456,0
1872,link,,,714,913,163.703,0
1873,link,,,715,169,224.320,0
1874,link,,,715,391,220.799,0
1875,link,,,715,714,159.293,0
1876,link,,,715,717,536.788,0
1877,link,,,715,719,141.688,0
1878,link,,,715,721,463.751,0
1879,link,,,716,170,5208.630,0
1880,link,,,716,393,4152.900,0
1881,link,,,716,601,2179.454,0
1882,link,,,716,713,903.481,0
1883,link,,,716,717,834.910,0
1884,link,,,716,718,2345.821,0
1885,link,,,717,171,762.830,0
1886,link,,,717,392,319.401,0
1887,link,,,717,715,186.403,0
1888,link,,,717,716,1670.059,0
1889,link,,,717,719,975.051,0
1890,link,,,718,172,2923.350,0
1891,link,,,718,603,888.173,0
1892,link,,,718,716,2300.151,0
1893,link,,,718,719,504.039,0
1894,link,,,718,722,1722.389,0
1895,link,,,719,173,422.230,0
1896,link,,,719,715,46.739,0
1897,link,,,719,717,951.458,0
1898,link,,,719,718,675.679,0
1899,link,,,719,723,1162.882,0
1900,link,,,720,174,204.970,0
1901,link,,,720,714,30.277,0
1902,link,,,720,721,594.076,0
1903,link,,,720,726,112.633,0
1904,link,,,720,913,275.841,0
1905,link,,,721,175,522.820,0
1906,link,,,721,715,348.751,0
1907,link,,,721,720,251.162,0
1908,link,,,721,723,487.633,0
1909,link,,,721,725,917.913,0
1910,link,,,721,727,538.176,0
1911,link,,,722,176,484.100,0
1912,link,,,722,672,995.918,0
1913,link,,,722,718,1589.345,0
1914,link,,,722,723,141.843,0
1915,link,,,722,724,1214.267,0
1916,link,,,723,177,218.140,0
1917,link,,,723,719,1033.099,0
1918,link,,,723,721,231.368,0
1919,link,,,723,722,268.019,0
1920,link,,,723,725,1139.902,0
1921,link,,,724,178,3374.670,0
1922,link,,,724,674,1639.908,0
1923,link,,,724,722,942.914,0
1924,link,,,724,725,871.814,0
1925,link,,,724,728,1421.397,0
1926,link,,,725,179,1894.040,0
1927,link,,,725,721,212.374,0
1928,link,,,725,723,677.440,0
1929,link,,,725,724,1674.956,0
1930,link,,,725,729,1747.989,0
1931,link,,,726,180,202.880,0
1932,link,,,726,416,297.450,0
1933,link,,,726,720,69.671,0
1934,link,,,726,727,588.212,0
1935,link,,,726,913,239.043,0
1936,link,,,727,181,557.190,0
1937,link,,,727,415,459.864,0
1938,link,,,727,721,326.196,0
1939,link,,,727,726,241.787,0
1940,link,,,727,729,688.336,0
1941,link,,,727,731,570.166,0
1942,link,,,728,182,2480.960,0
1943,link,,,728,684,2492.750,0
1944,link,,,728,724,1512.128,0
1945,link,,,728,729,970.564,0
1946,link,,,728,730,1675.231,0
1947,link,,,729,183,947.080,0
1948,link,,,729,725,1521.300,0
1949,link,,,729,727,309.489,0
1950,link,,,729,728,1842.911,0
1951,link,,,729,731,1315.622,0
1952,link,,,730,184,1285.910,0
1953,link,,,730,413,1866.434,0
1954,link,,,730,686,990.926,0
1955,link,,,730,728,1679.688,0
1956,link,,,730,731,157.306,0
1957,link,,,731,185,826.720,0
1958,link,,,731,414,1777.093,0
1959,link,,,731,727,209.971,0
1960,link,,,731,729,1328.694,0
1961,link,,,731,730,378.146,0
1962,link,,,732,186,352.860,0
1963,link,,,732,416,55.649,0
1964,link,,,732,417,133.090,0
1965,link,,,732,733,228.321,0
1966,link,,,732,864,79.610,0
1967,link,,,733,187,672.460,0
1968,link,,,733,415,919.596,0
1969,link,,,733,732,112.460,0
1970,link,,,733,735,734.470,0
1971,link,,,733,737,1498.130,0
1972,link,,,733,865,501.476,0
1973,link,,,734,188,3358.480,0
1974,link,,,734,413,3140.696,0
1975,link,,,734,696,1413.470,0
1976,link,,,734,735,1599.822,0
1977,link,,,734,736,2818.555,0
1978,link,,,735,189,3444.780,0
1979,link,,,735,414,2154.320,0
1980,link,,,735,733,295.519,0
1981,link,,,735,734,1980.761,0
1982,link,,,735,737,1199.651,0
1983,link,,,736,190,3635.990,0
1984,link,,,736,698,3513.524,0
1985,link,,,736,734,3446.032,0
1986,link,,,736,737,2479.014,0
1987,link,,,736,866,859.473,0
1988,link,,,737,191,4862.570,0
1989,link,,,737,733,871.221,0
1990,link,,,737,735,1240.385,0
1991,link,,,737,736,2411.618,0
1992,link,,,737,866,1408.521,0
1993,link,,,738,192,555.760,0
1994,link,,,738,740,486.928,0
1995,link,,,738,742,496.871,0
1996,link,,,738,746,788.914,0
1997,link,,,738,784,738.263,0
1998,link,,,738,920,93.910,0
1999,link,,,739,193,73.060,0
2000,link,,,739,419,653.645,0
2001,link,,,739,740,756.043,0
2002,link,,,739,741,607.250,0
2003,link,,,739,921,446.350,0
2004,link,,,740,194,1210.770,0
2005,link,,,740,738,392.596,0
2006,link,,,740,739,1055.889,0
2007,link,,,740,742,869.068,0
2008,link,,,740,920,220.816,0
2009,link,,,741,195,414.070,0
2010,link,,,741,739,63.352,0
2011,link,,,741,742,405.396,0
2012,link,,,741,743,291.127,0
2013,link,,,741,747,1229.058,0
2014,link,,,742,196,603.430,0
2015,link,,,742,738,192.435,0
2016,link,,,742,740,475.613,0
2017,link,,,742,741,432.749,0
2018,link,,,742,748,1642.077,0
2019,link,,,743,197,517.340,0
2020,link,,,743,419,240.166,0
2021,link,,,743,741,276.797,0
2022,link,,,743,744,247.895,0
2023,link,,,743,745,225.673,0
2024,link,,,743,751,1569.387,0
2025,link,,,743,752,1085.366,0
2026,link,,,743,921,234.379,0
2027,link,,,743,922,659.218,0
2028,link,,,744,198,1574.520,0
2029,link,,,744,743,375.957,0
2030,link,,,744,745,3065.606,0
2031,link,,,744,922,1700.622,0
2032,link,,,745,199,1844.750,0
2033,link,,,745,743,399.269,0
2034,link,,,745,744,1582.797,0
2035,link,,,745,755,4337.057,0
2036,link,,,746,200,1625.290,0
2037,link,,,746,738,136.957,0
2038,link,,,746,748,963.546,0
2039,link,,,746,750,1254.309,0
2040,link,,,746,757,2237.038,0
2041,link,,,746,792,1034.826,0
2042,link,,,747,201,718.570,0
2043,link,,,747,741,187.307,0
2044,link,,,747,748,841.833,0
2045,link,,,747,749,1403.043,0
2046,link,,,747,752,1690.087,0
2047,link,,,748,202,926.180,0
2048,link,,,748,742,848.360,0
2049,link,,,748,746,1378.068,0
2050,link,,,748,747,1658.133,0
2051,link,,,748,750,579.332,0
2052,link,,,749,203,1205.600,0
2053,link,,,749,747,253.872,0
2054,link,,,749,750,653.705,0
2055,link,,,749,754,1664.865,0
2056,link,,,749,758,2730.246,0
2057,link,,,750,204,1150.860,0
2058,link,,,750,746,766.074,0
2059,link,,,750,748,279.087,0
2060,link,,,750,749,1704.396,0
2061,link,,,750,759,1152.921,0
2062,link,,,751,205,2325.470,0
2063,link,,,751,420,326.749,0
2064,link,,,751,743,453.183,0
2065,link,,,751,753,2997.665,0
2066,link,,,751,755,760.296,0
2067,link,,,752,206,362.050,0
2068,link,,,752,420,2373.934,0
2069,link,,,752,743,383.998,0
2070,link,,,752,747,580.507,0
2071,link,,,752,754,1106.853,0
2072,link,,,753,207,2413.040,0
2073,link,,,753,421,1324.742,0
2074,link,,,753,751,1104.694,0
2075,link,,,753,756,3069.948,0
2076,link,,,753,762,3902.169,0
2077,link,,,754,208,734.230,0
2078,link,,,754,421,1949.058,0
2079,link,,,754,749,1483.339,0
2080,link,,,754,752,570.417,0
2081,link,,,754,763,1137.004,0
2082,link,,,755,209,3175.810,0
2083,link,,,755,745,1880.003,0
2084,link,,,755,751,1409.795,0
2085,link,,,755,756,5564.563,0
2086,link,,,756,210,6372.970,0
2087,link,,,756,753,3459.851,0
2088,link,,,756,755,2471.209,0
2089,link,,,756,766,5340.955,0
2090,link,,,757,211,1711.120,0
2091,link,,,757,746,504.887,0
2092,link,,,757,759,657.670,0
2093,link,,,757,761,2642.554,0
2094,link,,,757,768,1453.036,0
2095,link,,,757,800,1381.920,0
2096,link,,,758,212,447.060,0
2097,link,,,758,749,372.721,0
2098,link,,,758,759,530.385,0
2099,link,,,758,760,1490.635,0
2100,link,,,758,763,1597.373,0
2101,link,,,759,213,77.190,0
2102,link,,,759,750,591.832,0
2103,link,,,759,757,800.500,0
2104,link,,,759,758,497.299,0
2105,link,,,759,761,763.006,0
2106,link,,,760,214,814.890,0
2107,link,,,760,758,161.095,0
2108,link,,,760,761,589.194,0
2109,link,,,760,765,3538.329,0
2110,link,,,760,769,1291.197,0
2111,link,,,761,215,97.780,0
2112,link,,,761,757,431.757,0
2113,link,,,761,759,262.332,0
2114,link,,,761,760,1964.246,0
2115,link,,,761,770,1890.761,0
2116,link,,,762,216,2824.140,0
2117,link,,,762,422,1568.870,0
2118,link,,,762,753,2006.334,0
2119,link,,,762,763,2153.802,0
2120,link,,,762,764,823.507,0
2121,link,,,763,217,1430.460,0
2122,link,,,763,754,377.559,0
2123,link,,,763,758,547.414,0
2124,link,,,763,762,2020.608,0
2125,link,,,763,765,4304.650,0
2126,link,,,764,218,1993.000,0
2127,link,,,764,423,1573.486,0
2128,link,,,764,762,530.405,0
2129,link,,,764,765,443.889,0
2130,link,,,764,773,2066.780,0
2131,link,,,765,219,3930.440,0
2132,link,,,765,760,570.903,0
2133,link,,,765,763,2045.612,0
2134,link,,,765,764,2197.843,0
2135,link,,,765,774,5754.305,0
2136,link,,,766,220,2946.760,0
2137,link,,,766,422,1419.975,0
2138,link,,,766,756,2889.353,0
2139,link,,,766,767,5319.193,0
2140,link,,,767,221,2356.140,0
2141,link,,,767,423,499.401,0
2142,link,,,767,766,2024.257,0
2143,link,,,767,777,6042.952,0
2144,link,,,768,222,2652.570,0
2145,link,,,768,584,2645.818,0
2146,link,,,768,757,601.241,0
2147,link,,,768,770,1107.047,0
2148,link,,,768,772,1975.387,0
2149,link,,,768,808,1064.713,0
2150,link,,,769,223,739.050,0
2151,link,,,769,760,937.370,0
2152,link,,,769,770,1028.752,0
2153,link,,,769,771,1965.425,0
2154,link,,,769,774,800.672,0
2155,link,,,770,224,1264.060,0
2156,link,,,770,761,445.742,0
2157,link,,,770,768,577.605,0
2158,link,,,770,769,1097.469,0
2159,link,,,770,772,2317.348,0
2160,link,,,771,225,1102.180,0
2161,link,,,771,585,2959.814,0
2162,link,,,771,769,1153.072,0
2163,link,,,771,772,640.079,0
2164,link,,,771,776,2523.696,0
2165,link,,,772,226,1656.140,0
2166,link,,,772,586,3172.803,0
2167,link,,,772,768,958.640,0
2168,link,,,772,770,248.594,0
2169,link,,,772,771,2654.326,0
2170,link,,,773,227,1283.170,0
2171,link,,,773,424,1772.073,0
2172,link,,,773,764,768.271,0
2173,link,,,773,774,1295.429,0
2174,link,,,773,775,2547.973,0
2175,link,,,774,228,1967.160,0
2176,link,,,774,765,2166.554,0
2177,link,,,774,769,1072.212,0
2178,link,,,774,773,2415.100,0
2179,link,,,774,776,3798.722,0
2180,link,,,775,229,2806.660,0
2181,link,,,775,425,2563.887,0
2182,link,,,775,589,2336.316,0
2183,link,,,775,773,734.009,0
2184,link,,,775,776,1847.043,0
2185,link,,,776,230,2347.230,0
2186,link,,,776,590,6064.446,0
2187,link,,,776,771,1419.348,0
2188,link,,,776,774,1346.663,0
2189,link,,,776,775,2351.360,0
2190,link,,,777,231,2627.280,0
2191,link,,,777,424,644.187,0
2192,link,,,777,767,2259.865,0
2193,link,,,777,778,4087.544,0
2194,link,,,777,779,3554.026,0
2195,link,,,778,232,3500.520,0
2196,link,,,778,429,4376.369,0
2197,link,,,778,597,705.623,0
2198,link,,,778,777,1771.256,0
2199,link,,,778,779,1204.288,0
2200,link,,,779,233,4571.120,0
2201,link,,,779,425,1686.791,0
2202,link,,,779,427,4830.893,0
2203,link,,,779,777,1310.647,0
2204,link,,,779,778,1090.412,0
2205,link,,,780,234,598.580,0
2206,link,,,780,781,325.025,0
2207,link,,,780,785,365.303,0
2208,link,,,780,914,536.000,0
2209,link,,,780,916,108.440,0
2210,link,,,781,235,113.280,0
2211,link,,,781,780,362.144,0
2212,link,,,781,782,383.975,0
2213,link,,,781,786,139.637,0
2214,link,,,781,917,75.225,0
2215,link,,,782,236,367.920,0
2216,link,,,782,781,246.079,0
2217,link,,,782,783,390.677,0
2218,link,,,782,787,696.072,0
2219,link,,,782,917,87.853,0
2220,link,,,782,918,28.404,0
2221,link,,,783,237,995.830,0
2222,link,,,783,782,153.698,0
2223,link,,,783,784,389.457,0
2224,link,,,783,788,837.907,0
2225,link,,,783,789,636.816,0
2226,link,,,783,918,92.536,0
2227,link,,,783,919,200.580,0
2228,link,,,784,238,153.290,0
2229,link,,,784,738,931.104,0
2230,link,,,784,783,430.535,0
2231,link,,,784,792,306.096,0
2232,link,,,784,919,162.305,0
2233,link,,,785,239,539.260,0
2234,link,,,785,780,120.707,0
2235,link,,,785,786,265.240,0
2236,link,,,785,793,529.756,0
2237,link,,,785,914,322.513,0
2238,link,,,786,240,188.090,0
2239,link,,,786,781,55.765,0
2240,link,,,786,785,402.052,0
2241,link,,,786,787,277.054,0
2242,link,,,786,794,183.186,0
2243,link,,,787,241,652.930,0
2244,link,,,787,782,289.242,0
2245,link,,,787,786,313.254,0
2246,link,,,787,789,291.864,0
2247,link,,,787,791,343.450,0
2248,link,,,787,795,1169.533,0
2249,link,,,788,242,268.800,0
2250,link,,,788,783,360.375,0
2251,link,,,788,789,202.382,0
2252,link,,,788,790,646.337,0
2253,link,,,788,792,766.475,0
2254,link,,,789,243,330.820,0
2255,link,,,789,783,433.671,0
2256,link,,,789,787,369.518,0
2257,link,,,789,788,356.439,0
2258,link,,,789,791,561.622,0
2259,link,,,790,244,1887.170,0
2260,link,,,790,788,228.360,0
2261,link,,,790,791,854.263,0
2262,link,,,790,792,664.977,0
2263,link,,,790,796,1728.416,0
2264,link,,,791,245,689.870,0
2265,link,,,791,787,211.607,0
2266,link,,,791,789,303.579,0
2267,link,,,791,790,800.363,0
2268,link,,,791,797,1330.997,0
2269,link,,,792,246,496.440,0
2270,link,,,792,746,1232.322,0
2271,link,,,792,784,154.534,0
2272,link,,,792,788,456.102,0
2273,link,,,792,790,1270.972,0
2274,link,,,792,800,526.936,0
2275,link,,,793,247,1030.860,0
2276,link,,,793,785,264.662,0
2277,link,,,793,794,934.810,0
2278,link,,,793,801,77.060,0
2279,link,,,793,914,636.532,0
2280,link,,,794,248,174.640,0
2281,link,,,794,786,48.697,0
2282,link,,,794,793,697.726,0
2283,link,,,794,795,737.180,0
2284,link,,,794,802,516.305,0
2285,link,,,795,249,2781.890,0
2286,link,,,795,787,295.672,0
2287,link,,,795,794,544.080,0
2288,link,,,795,797,453.856,0
2289,link,,,795,799,1589.663,0
2290,link,,,795,803,1134.646,0
2291,link,,,796,250,885.770,0
2292,link,,,796,790,730.924,0
2293,link,,,796,797,332.349,0
2294,link,,,796,798,934.228,0
2295,link,,,796,800,648.395,0
2296,link,,,797,251,150.860,0
2297,link,,,797,791,669.121,0
2298,link,,,797,795,901.262,0
2299,link,,,797,796,144.083,0
2300,link,,,797,799,850.484,0
2301,link,,,798,252,510.780,0
2302,link,,,798,796,594.102,0
2303,link,,,798,799,629.028,0
2304,link,,,798,800,848.479,0
2305,link,,,798,804,1398.508,0
2306,link,,,799,253,1296.670,0
2307,link,,,799,795,1086.761,0
2308,link,,,799,797,314.388,0
2309,link,,,799,798,954.982,0
2310,link,,,799,805,2857.517,0
2311,link,,,800,254,536.260,0
2312,link,,,800,757,2178.372,0
2313,link,,,800,792,166.483,0
2314,link,,,800,796,450.605,0
2315,link,,,800,798,840.239,0
2316,link,,,800,808,274.842,0
2317,link,,,801,255,169.620,0
2318,link,,,801,389,145.144,0
2319,link,,,801,793,73.849,0
2320,link,,,801,802,173.418,0
2321,link,,,801,913,127.057,0
2322,link,,,802,256,354.320,0
2323,link,,,802,388,571.291,0
2324,link,,,802,794,134.483,0
2325,link,,,802,801,87.984,0
2326,link,,,802,803,420.885,0
2327,link,,,803,257,1176.610,0
2328,link,,,803,709,1236.391,0
2329,link,,,803,795,476.092,0
2330,link,,,803,802,252.877,0
2331,link,,,803,805,444.632,0
2332,link,,,803,807,523.494,0
2333,link,,,804,258,1587.280,0
2334,link,,,804,798,590.019,0
2335,link,,,804,805,1847.440,0
2336,link,,,804,806,1207.706,0
2337,link,,,804,808,2675.139,0
2338,link,,,805,259,2817.700,0
2339,link,,,805,799,2029.002,0
2340,link,,,805,803,412.164,0
2341,link,,,805,804,2670.810,0
2342,link,,,805,807,1088.455,0
2343,link,,,806,260,932.790,0
2344,link,,,806,710,2531.770,0
2345,link,,,806,804,794.043,0
2346,link,,,806,807,455.096,0
2347,link,,,806,808,996.787,0
2348,link,,,807,261,813.630,0
2349,link,,,807,711,1226.631,0
2350,link,,,807,803,473.555,0
2351,link,,,807,805,816.761,0
2352,link,,,807,806,931.422,0
2353,link,,,808,262,757.190,0
2354,link,,,808,584,658.452,0
2355,link,,,808,768,3414.943,0
2356,link,,,808,800,109.939,0
2357,link,,,808,804,1322.573,0
2358,link,,,808,806,726.009,0
2359,link,,,809,263,360.570,0
2360,link,,,809,697,1508.072,0
2361,link,,,809,810,708.388,0
2362,link,,,809,811,303.171,0
2363,link,,,809,814,1172.638,0
2364,link,,,810,264,252.880,0
2365,link,,,810,698,1609.613,0
2366,link,,,810,809,807.022,0
2367,link,,,810,812,256.064,0
2368,link,,,810,866,487.864,0
2369,link,,,811,265,133.040,0
2370,link,,,811,809,791.759,0
2371,link,,,811,812,353.881,0
2372,link,,,811,816,338.428,0
2373,link,,,811,817,326.436,0
2374,link,,,812,266,117.580,0
2375,link,,,812,810,431.997,0
2376,link,,,812,811,393.954,0
2377,link,,,812,818,352.514,0
2378,link,,,812,866,457.829,0
2379,link,,,813,267,1845.390,0
2380,link,,,813,472,1574.135,0
2381,link,,,813,473,1695.357,0
2382,link,,,813,701,1853.368,0
2383,link,,,813,814,927.705,0
2384,link,,,814,268,906.640,0
2385,link,,,814,702,2253.351,0
2386,link,,,814,809,1211.332,0
2387,link,,,814,813,1724.432,0
2388,link,,,814,816,700.245,0
2389,link,,,815,269,1216.650,0
2390,link,,,815,471,253.441,0
2391,link,,,815,472,2692.204,0
2392,link,,,815,638,1106.357,0
2393,link,,,815,821,573.862,0
2394,link,,,816,270,714.890,0
2395,link,,,816,471,1264.088,0
2396,link,,,816,811,293.332,0
2397,link,,,816,814,1644.437,0
2398,link,,,816,822,958.276,0
2399,link,,,817,271,351.210,0
2400,link,,,817,470,1052.082,0
2401,link,,,817,811,825.407,0
2402,link,,,817,818,238.369,0
2403,link,,,817,819,755.499,0
2404,link,,,818,272,581.380,0
2405,link,,,818,812,541.270,0
2406,link,,,818,817,364.725,0
2407,link,,,818,820,342.729,0
2408,link,,,818,869,38.127,0
2409,link,,,819,273,1218.880,0
2410,link,,,819,469,507.848,0
2411,link,,,819,817,1354.852,0
2412,link,,,819,820,741.795,0
2413,link,,,819,829,1290.204,0
2414,link,,,820,274,64.880,0
2415,link,,,820,818,597.480,0
2416,link,,,820,819,655.329,0
2417,link,,,820,830,71.422,0
