link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,queue,density,geometry,obs_count,dev,notes
1374,616,618,0700_0800,5834.870,2.079,54.675,0.898,0,0,"LINESTRING (-87.708960 42.062974, -87.711341 42.035062)",5720.0,114.8,period-based
1375,616,620,0700_0800,1478.051,1.893,59.953,0.269,0,0,"LINESTRING (-87.708933 42.062946, -87.672018 42.063846)",1373.5,104.5,period-based
1376,617,71,0700_0800,5198.233,0.863,59.999,0.105,0,0,"LINESTRING (-87.769681 42.064793, -87.781586 42.055788)",5049.6,148.6,period-based
1377,617,433,0700_0800,1739.286,0.764,59.990,0.183,0,0,"LINESTRING (-87.769686 42.064757, -87.762541 42.054853)",1545.3,194.0,period-based
1378,617,595,0700_0800,2430.110,3.548,45.217,1.215,0,0,"LINESTRING (-87.769643 42.064787, -87.793459 42.099902)",2343.3,86.8,period-based
1379,617,599,0700_0800,1631.922,3.470,49.581,1.088,0,0,"LINESTRING (-87.769647 42.064753, -87.735113 42.098067)",1260.9,371.1,period-based
1380,617,612,0700_0800,3545.255,3.040,57.808,0.709,0,0,"LINESTRING (-87.769665 42.064798, -87.826823 42.063898)",3449.9,95.3,period-based
1381,617,619,0700_0800,6964.928,2.072,58.307,0.663,0,0,"LINESTRING (-87.769691 42.064771, -87.768500 42.035059)",6904.2,60.8,period-based
1382,618,72,0700_0800,9739.098,0.863,59.987,0.197,0,0,"LINESTRING (-87.711331 42.035081, -87.723237 42.026075)",9363.2,375.9,period-based
1383,618,434,0700_0800,2316.865,3.172,59.960,0.257,0,0,"LINESTRING (-87.711319 42.035086, -87.772050 42.026082)",2003.2,313.6,period-based
1384,618,548,0700_0800,3719.292,1.971,59.461,0.496,0,0,"LINESTRING (-87.711333 42.035041, -87.687517 42.012532)",3590.3,129.0,period-based
1385,618,552,0700_0800,4508.755,2.914,54.586,0.902,0,0,"LINESTRING (-87.711338 42.035073, -87.731582 41.999058)",4498.6,10.1,period-based
1386,618,616,0700_0800,5094.836,2.002,56.785,0.784,0,0,"LINESTRING (-87.711289 42.035058, -87.708908 42.062970)",5172.3,-77.4,period-based
1387,618,621,0700_0800,1172.148,2.090,59.887,0.335,0,0,"LINESTRING (-87.711310 42.035034, -87.672014 42.043137)",1060.2,112.0,period-based
1388,619,73,0700_0800,12444.176,0.863,59.964,0.251,0,0,"LINESTRING (-87.768490 42.035081, -87.780389 42.026075)",12063.9,380.3,period-based
1389,619,434,0700_0800,2394.633,0.637,59.955,0.266,0,0,"LINESTRING (-87.768498 42.035070, -87.772070 42.026066)",2414.2,-19.5,period-based
1390,619,552,0700_0800,6290.796,3.176,58.318,0.662,0,0,"LINESTRING (-87.768492 42.035041, -87.731577 41.999026)",6253.8,37.0,period-based
1391,619,554,0700_0800,2142.611,3.025,55.508,0.857,0,0,"LINESTRING (-87.768497 42.035072, -87.787550 41.996356)",1989.4,153.2,period-based
1392,619,614,0700_0800,3916.513,3.720,48.576,1.119,0,0,"LINESTRING (-87.768476 42.035086, -87.826825 42.029684)",3768.2,148.3,period-based
1393,619,617,0700_0800,5484.239,2.036,59.338,0.522,0,0,"LINESTRING (-87.768448 42.035061, -87.769639 42.064773)",5530.5,-46.3,period-based
1394,620,74,0700_0800,3835.833,0.863,60.000,0.077,0,0,"LINESTRING (-87.672035 42.063893, -87.683938 42.054888)",3698.0,137.9,period-based
1395,620,598,0700_0800,1628.364,1.871,59.581,0.465,0,0,"LINESTRING (-87.671996 42.063885, -87.686286 42.089095)",1520.9,107.5,period-based
1396,620,616,0700_0800,1304.108,1.893,59.972,0.237,0,0,"LINESTRING (-87.672020 42.063898, -87.708935 42.062998)",1219.8,84.3,period-based
1397,620,621,0700_0800,3584.499,1.832,45.952,1.195,0,0,"LINESTRING (-87.672045 42.063872, -87.672045 42.043163)",3386.4,198.1,period-based
1398,621,75,0700_0800,1853.504,0.863,60.000,0.037,0,0,"LINESTRING (-87.672035 42.043184, -87.683938 42.034182)",1766.4,87.1,period-based
1399,621,547,0700_0800,3405.265,1.619,58.706,0.619,0,0,"LINESTRING (-87.672044 42.043154, -87.663708 42.020645)",3388.4,16.9,period-based
1400,621,618,0700_0800,1676.788,2.103,59.530,0.479,0,0,"LINESTRING (-87.672024 42.043189, -87.711320 42.035086)",1559.3,117.5,period-based
1401,621,620,0700_0800,3518.771,1.801,46.732,1.173,0,0,"LINESTRING (-87.671993 42.043163, -87.671993 42.063872)",3546.3,-27.5,period-based
1402,622,76,0700_0800,8990.419,0.863,59.990,0.182,0,0,"LINESTRING (-87.858991 41.985561, -87.870896 41.976557)",8948.3,42.2,period-based
1403,622,540,0700_0800,4592.985,3.732,32.893,1.531,0,0,"LINESTRING (-87.858979 41.985566, -87.898275 41.980164)",3693.7,899.3,period-based
1404,622,554,0700_0800,1336.297,3.844,58.258,0.668,0,0,"LINESTRING (-87.858971 41.985514, -87.787523 41.996318)",1062.0,274.3,period-based
1405,622,555,0700_0800,4245.928,3.508,53.625,0.944,0,0,"LINESTRING (-87.858988 41.985517, -87.810165 41.957606)",4126.7,119.2,period-based
1406,622,614,0700_0800,1850.986,3.436,59.590,0.463,0,0,"LINESTRING (-87.858954 41.985525, -87.826802 42.029643)",1644.1,206.9,period-based
1407,622,615,0700_0800,5120.077,4.417,42.775,1.280,0,0,"LINESTRING (-87.858952 41.985552, -87.881577 42.028770)",5101.5,18.5,period-based
1408,622,623,0700_0800,4450.136,4.494,43.103,1.271,0,0,"LINESTRING (-87.858998 41.985552, -87.882814 41.941434)",4203.6,246.5,period-based
1409,622,625,0700_0800,1025.269,2.752,59.746,0.410,0,0,"LINESTRING (-87.858981 41.985515, -87.807776 41.973810)",580.3,445.0,period-based
1410,623,77,0700_0800,11173.517,0.863,59.977,0.226,0,0,"LINESTRING (-87.882807 41.941443, -87.894707 41.932440)",10913.2,260.4,period-based
1411,623,622,0700_0800,4747.663,4.868,39.792,1.356,0,0,"LINESTRING (-87.882768 41.941410, -87.858952 41.985528)",4537.9,209.8,period-based
1412,623,624,0700_0800,4538.325,3.049,57.935,0.698,0,0,"LINESTRING (-87.882793 41.941396, -87.825634 41.936894)",4453.6,84.7,period-based
1413,623,627,0700_0800,3064.821,3.095,59.145,0.557,0,0,"LINESTRING (-87.882817 41.941421, -87.881626 41.896403)",2560.6,504.2,period-based
1414,623,681,0700_0800,4776.419,3.755,45.978,1.194,0,0,"LINESTRING (-87.882793 41.941448, -87.938760 41.937847)",4628.2,148.3,period-based
1415,624,78,0700_0800,9717.733,0.863,59.987,0.196,0,0,"LINESTRING (-87.825648 41.936941, -87.837548 41.927938)",9450.8,266.9,period-based
1416,624,555,0700_0800,7244.127,2.339,41.339,1.317,0,0,"LINESTRING (-87.825611 41.936904, -87.810131 41.957613)",7220.3,23.8,period-based
1417,624,556,0700_0800,1335.134,5.688,40.633,1.335,0,0,"LINESTRING (-87.825628 41.936894, -87.751799 41.947699)",1270.6,64.5,period-based
1418,624,557,0700_0800,2282.282,5.581,47.833,1.141,0,0,"LINESTRING (-87.825642 41.936896, -87.749431 41.905383)",2153.0,129.2,period-based
1419,624,623,0700_0800,5423.716,3.158,55.933,0.834,0,0,"LINESTRING (-87.825630 41.936946, -87.882789 41.941448)",5177.8,246.0,period-based
1420,624,626,0700_0800,6124.340,2.760,58.485,0.645,0,0,"LINESTRING (-87.825658 41.936918, -87.822086 41.897302)",5899.0,225.3,period-based
1421,625,79,0700_0800,4193.970,0.863,60.000,0.085,0,0,"LINESTRING (-87.807786 41.973856, -87.819688 41.964853)",4084.5,109.5,period-based
1422,625,554,0700_0800,4578.813,1.895,58.396,0.654,0,0,"LINESTRING (-87.807751 41.973818, -87.787508 41.996327)",4653.3,-74.5,period-based
1423,625,555,0700_0800,6169.258,1.112,59.610,0.457,0,0,"LINESTRING (-87.807796 41.973839, -87.810178 41.957633)",6124.2,45.0,period-based
1424,625,622,0700_0800,2055.768,2.928,56.149,0.822,0,0,"LINESTRING (-87.807764 41.973860, -87.858969 41.985565)",1711.7,344.0,period-based
1425,626,80,0700_0800,10784.421,0.863,59.980,0.218,0,0,"LINESTRING (-87.822076 41.897325, -87.833977 41.888323)",10350.8,433.7,period-based
1426,626,485,0700_0800,4662.658,1.826,57.708,0.717,0,0,"LINESTRING (-87.822083 41.897315, -87.833991 41.873005)",4780.5,-117.8,period-based
1427,626,624,0700_0800,8466.588,2.945,54.813,0.891,0,0,"LINESTRING (-87.822034 41.897306, -87.825606 41.936922)",8417.9,48.7,period-based
1428,626,627,0700_0800,7070.289,3.091,59.223,0.544,0,0,"LINESTRING (-87.822060 41.897330, -87.881600 41.896430)",6839.7,230.6,period-based
1429,626,630,0700_0800,8778.662,2.201,56.559,0.798,0,0,"LINESTRING (-87.822059 41.897278, -87.781572 41.898178)",8807.0,-28.3,period-based
1430,627,81,0700_0800,10593.693,0.863,59.981,0.214,0,0,"LINESTRING (-87.881616 41.896425, -87.893517 41.887423)",10419.3,174.4,period-based
1431,627,484,0700_0800,3917.998,1.783,58.407,0.653,0,0,"LINESTRING (-87.881624 41.896415, -87.892341 41.872105)",3773.9,144.1,period-based
1432,627,486,0700_0800,5548.705,2.271,55.573,0.854,0,0,"LINESTRING (-87.881606 41.896429, -87.920902 41.887425)",5406.4,142.3,period-based
1433,627,623,0700_0800,4582.137,3.271,55.956,0.833,0,0,"LINESTRING (-87.881574 41.896405, -87.882765 41.941423)",4306.4,275.8,period-based
1434,627,626,0700_0800,6924.553,3.087,59.284,0.533,0,0,"LINESTRING (-87.881600 41.896378, -87.822060 41.897278)",6748.7,175.8,period-based
1435,628,82,0700_0800,6733.345,0.863,59.997,0.136,0,0,"LINESTRING (-87.822076 41.855008, -87.833977 41.846003)",6617.2,116.1,period-based
1436,628,485,0700_0800,5915.369,1.504,54.403,0.910,0,0,"LINESTRING (-87.822038 41.855001, -87.833946 41.873008)",5458.7,456.7,period-based
1437,628,629,0700_0800,4075.590,2.965,58.143,0.679,0,0,"LINESTRING (-87.822061 41.855013, -87.878028 41.852312)",3787.9,287.7,period-based
1438,628,631,0700_0800,3481.369,3.149,59.268,0.536,0,0,"LINESTRING (-87.822060 41.854961, -87.761329 41.854961)",3338.1,143.3,period-based
1439,628,632,0700_0800,2374.338,3.017,59.546,0.475,0,0,"LINESTRING (-87.822086 41.854985, -87.818513 41.810867)",1878.8,495.5,period-based
1440,629,83,0700_0800,4178.401,0.863,60.000,0.084,0,0,"LINESTRING (-87.878043 41.852307, -87.889947 41.843302)",4165.0,13.5,period-based
1441,629,479,0700_0800,3422.609,2.807,47.842,1.141,0,0,"LINESTRING (-87.878033 41.852311, -87.919711 41.842407)",2622.9,799.7,period-based
1442,629,484,0700_0800,4088.030,1.578,58.121,0.681,0,0,"LINESTRING (-87.878006 41.852301, -87.892296 41.872109)",3588.1,499.9,period-based
1443,629,628,0700_0800,4455.809,3.004,57.382,0.743,0,0,"LINESTRING (-87.878026 41.852260, -87.822059 41.854961)",4271.7,184.2,period-based
1444,629,633,0700_0800,2615.070,2.946,59.677,0.436,0,0,"LINESTRING (-87.878053 41.852285, -87.875672 41.809067)",2430.7,184.4,period-based
1445,630,84,0700_0800,5776.871,0.863,59.998,0.117,0,0,"LINESTRING (-87.781589 41.898225, -87.793488 41.889219)",5615.9,161.0,period-based
1446,630,489,0700_0800,3620.101,2.022,51.209,1.034,0,0,"LINESTRING (-87.781599 41.898209, -87.786362 41.872999)",3561.7,58.4,period-based
1447,630,557,0700_0800,7115.329,1.844,55.884,0.837,0,0,"LINESTRING (-87.781567 41.898178, -87.749415 41.905381)",7048.9,66.4,period-based
1448,630,626,0700_0800,10280.649,2.312,53.838,0.935,0,0,"LINESTRING (-87.781574 41.898230, -87.822061 41.897330)",10234.3,46.3,period-based
1449,631,85,0700_0800,11828.735,0.863,59.971,0.239,0,0,"LINESTRING (-87.761345 41.855008, -87.773248 41.846003)",10973.4,855.3,period-based
1450,631,489,0700_0800,3816.600,2.144,49.501,1.090,0,0,"LINESTRING (-87.761314 41.855008, -87.786321 41.873015)",3542.4,274.2,period-based
1451,631,490,0700_0800,6058.285,1.586,45.341,1.212,0,0,"LINESTRING (-87.761304 41.854996, -87.767258 41.872103)",5996.2,62.1,period-based
1452,631,559,0700_0800,5694.629,4.090,47.908,1.139,0,0,"LINESTRING (-87.761318 41.854964, -87.707732 41.881074)",5503.4,191.2,period-based
1453,631,566,0700_0800,2905.703,4.822,35.965,1.453,0,0,"LINESTRING (-87.761332 41.854961, -87.705364 41.849559)",2602.9,302.8,period-based
1454,631,571,0700_0800,2582.350,5.451,42.346,1.291,0,0,"LINESTRING (-87.761355 41.854985, -87.757783 41.798262)",2090.0,492.4,period-based
1455,631,628,0700_0800,3791.791,3.165,58.976,0.583,0,0,"LINESTRING (-87.761329 41.855013, -87.822060 41.855013)",3543.2,248.6,period-based
1456,631,636,0700_0800,4951.044,2.310,57.116,0.762,0,0,"LINESTRING (-87.761355 41.854989, -87.763737 41.822576)",4865.6,85.5,period-based
1457,632,86,0700_0800,5674.537,0.863,59.998,0.115,0,0,"LINESTRING (-87.818503 41.810890, -87.830407 41.801886)",5541.7,132.9,period-based
1458,632,502,0700_0800,1794.930,2.148,45.887,1.197,0,0,"LINESTRING (-87.818510 41.810881, -87.830418 41.788372)",1532.8,262.2,period-based
1459,632,571,0700_0800,3452.546,4.986,38.819,1.381,0,0,"LINESTRING (-87.818492 41.810843, -87.757762 41.798238)",3196.3,256.3,period-based
1460,632,628,0700_0800,4580.397,3.311,54.267,0.916,0,0,"LINESTRING (-87.818461 41.810871, -87.822034 41.854989)",3748.9,831.5,period-based
1461,632,633,0700_0800,3315.686,2.944,59.736,0.414,0,0,"LINESTRING (-87.818488 41.810895, -87.875647 41.809094)",3232.3,83.4,period-based
1462,632,636,0700_0800,2346.238,3.255,53.746,0.938,0,0,"LINESTRING (-87.818482 41.810843, -87.763706 41.822548)",2408.9,-62.6,period-based
1463,633,87,0700_0800,6134.046,0.863,59.998,0.124,0,0,"LINESTRING (-87.875662 41.809089, -87.887566 41.800085)",5830.6,303.4,period-based
1464,633,478,0700_0800,3823.213,2.040,57.970,0.695,0,0,"LINESTRING (-87.875654 41.809093, -87.911378 41.798289)",4290.4,-467.2,period-based
1465,633,503,0700_0800,1177.161,3.051,59.993,0.168,0,0,"LINESTRING (-87.875671 41.809075, -87.887579 41.764957)",1161.9,15.2,period-based
1466,633,629,0700_0800,5725.557,3.295,53.363,0.954,0,0,"LINESTRING (-87.875620 41.809069, -87.878001 41.852287)",5039.5,686.1,period-based
1467,633,632,0700_0800,5574.427,3.034,57.951,0.697,0,0,"LINESTRING (-87.875645 41.809042, -87.818486 41.810843)",5082.2,492.2,period-based
1468,634,88,0700_0800,4517.946,0.863,59.999,0.091,0,0,"LINESTRING (-87.818503 41.766772, -87.830407 41.757769)",4498.0,20.0,period-based
1469,634,502,0700_0800,2043.894,2.406,39.550,1.363,0,0,"LINESTRING (-87.818464 41.766764, -87.830372 41.788373)",2033.1,10.8,period-based
1470,634,505,0700_0800,2395.832,1.801,59.772,0.399,0,0,"LINESTRING (-87.818511 41.766761, -87.829229 41.741551)",1879.0,516.9,period-based
1471,634,571,0700_0800,2293.009,4.751,47.650,1.147,0,0,"LINESTRING (-87.818475 41.766728, -87.757745 41.798241)",2182.9,110.1,period-based
1472,634,635,0700_0800,3484.570,3.362,52.293,0.996,0,0,"LINESTRING (-87.818488 41.766777, -87.875647 41.764976)",3405.0,79.5,period-based
1473,634,637,0700_0800,3839.694,3.161,55.581,0.853,0,0,"LINESTRING (-87.818487 41.766725, -87.761329 41.766725)",3823.6,16.0,period-based
1474,635,89,0700_0800,2244.070,0.863,60.000,0.045,0,0,"LINESTRING (-87.875662 41.764971, -87.887566 41.755968)",2145.6,98.5,period-based
1475,635,504,0700_0800,5037.684,0.740,57.679,0.720,0,0,"LINESTRING (-87.875657 41.764974, -87.887565 41.759572)",5762.9,-725.2,period-based
1476,635,634,0700_0800,3589.703,3.417,51.459,1.026,0,0,"LINESTRING (-87.875645 41.764924, -87.818486 41.766725)",3039.3,550.4,period-based
1477,635,640,0700_0800,1684.032,6.466,27.194,1.684,0,0,"LINESTRING (-87.875672 41.764949, -87.873290 41.721732)",528.2,1155.8,period-based
1478,635,705,0700_0800,2954.465,2.965,59.260,0.537,0,0,"LINESTRING (-87.875646 41.764976, -87.932804 41.764976)",2691.4,263.0,period-based
1479,636,90,0700_0800,2366.156,0.863,60.000,0.048,0,0,"LINESTRING (-87.763727 41.822595, -87.775628 41.813589)",2206.7,159.4,period-based
1480,636,501,0700_0800,3701.976,1.100,58.208,0.673,0,0,"LINESTRING (-87.763731 41.822590, -87.774448 41.809084)",3579.5,122.5,period-based
1481,636,631,0700_0800,7627.327,2.825,46.714,1.173,0,0,"LINESTRING (-87.763685 41.822572, -87.761303 41.854985)",7245.6,381.7,period-based
1482,636,632,0700_0800,1994.707,3.093,56.562,0.798,0,0,"LINESTRING (-87.763716 41.822600, -87.818492 41.810895)",1819.4,175.3,period-based
1483,637,91,0700_0800,8554.962,0.863,59.992,0.173,0,0,"LINESTRING (-87.761345 41.766772, -87.773248 41.757769)",8261.8,293.2,period-based
1484,637,571,0700_0800,4717.053,3.203,40.137,1.348,0,0,"LINESTRING (-87.761303 41.766748, -87.757731 41.798261)",4675.2,41.9,period-based
1485,637,572,0700_0800,3114.163,4.939,44.080,1.246,0,0,"LINESTRING (-87.761320 41.766727, -87.698208 41.791037)",2924.9,189.2,period-based
1486,637,576,0700_0800,2707.853,3.358,58.168,0.677,0,0,"LINESTRING (-87.761333 41.766725, -87.699411 41.755920)",2512.9,194.9,period-based
1487,637,634,0700_0800,3805.515,3.153,55.725,0.846,0,0,"LINESTRING (-87.761329 41.766777, -87.818487 41.766777)",3566.8,238.7,period-based
1488,637,644,0700_0800,3056.278,2.930,58.769,0.611,0,0,"LINESTRING (-87.761355 41.766750, -87.758973 41.724433)",2832.7,223.6,period-based
1489,638,92,0700_0800,1104.564,0.863,60.000,0.022,0,0,"LINESTRING (-87.957827 41.672233, -87.969727 41.663229)",1230.9,-126.4,period-based
1490,638,640,0700_0800,1359.276,6.033,54.489,0.906,0,0,"LINESTRING (-87.957798 41.672189, -87.873251 41.721710)",1035.5,323.8,period-based
1491,638,642,0700_0800,1375.001,4.503,59.605,0.458,0,0,"LINESTRING (-87.957809 41.672186, -87.870881 41.678489)",870.4,504.6,period-based
1492,638,707,0700_0800,4985.618,10.934,17.791,1.994,0,0,"LINESTRING (-87.957785 41.672215, -87.962548 41.719935)",2634.6,2351.0,period-based
1493,638,815,0700_0800,1586.660,4.653,56.635,0.793,0,0,"LINESTRING (-87.957811 41.672238, -88.043549 41.673139)",558.2,1028.4,period-based
1494,638,825,0700_0800,2727.728,28.230,6.449,2.728,0,0,"LINESTRING (-87.957832 41.672196, -87.928062 41.633481)",762.3,1965.4,period-based
1495,638,826,0700_0800,1374.847,3.318,54.256,0.917,0,0,"LINESTRING (-87.957833 41.672226, -87.984031 41.632610)",609.5,765.4,period-based
1496,639,93,0700_0800,4061.375,0.863,60.000,0.082,0,0,"LINESTRING (-87.816122 41.723554, -87.828027 41.714548)",4488.8,-427.4,period-based
1497,639,505,0700_0800,8130.327,2.097,39.848,1.355,0,0,"LINESTRING (-87.816085 41.723548, -87.829184 41.741556)",5575.1,2555.2,period-based
1498,639,506,0700_0800,1961.114,0.866,59.788,0.392,0,0,"LINESTRING (-87.816122 41.723512, -87.804214 41.714509)",1688.6,272.5,period-based
1499,639,640,0700_0800,1096.431,2.938,59.840,0.365,0,0,"LINESTRING (-87.816107 41.723559, -87.873265 41.721759)",616.1,480.3,period-based
1500,639,641,0700_0800,1903.750,3.052,59.977,0.224,0,0,"LINESTRING (-87.816132 41.723532, -87.814941 41.678514)",826.9,1076.9,period-based
1501,640,94,0700_0800,765.452,0.863,60.000,0.015,0,0,"LINESTRING (-87.873280 41.721754, -87.885178 41.712748)",357.1,408.3,period-based
1502,640,635,0700_0800,2381.256,17.064,10.304,2.381,0,0,"LINESTRING (-87.873238 41.721734, -87.875620 41.764951)",1311.6,1069.7,period-based
1503,640,638,0700_0800,873.690,5.573,58.982,0.582,0,0,"LINESTRING (-87.873277 41.721756, -87.957824 41.672235)",406.5,467.2,period-based
1504,640,639,0700_0800,2260.406,3.072,57.233,0.753,0,0,"LINESTRING (-87.873263 41.721707, -87.816105 41.723507)",1191.4,1069.1,period-based
1505,640,642,0700_0800,1393.340,3.034,57.952,0.697,0,0,"LINESTRING (-87.873290 41.721732, -87.870909 41.678514)",557.5,835.9,period-based
1506,641,95,0700_0800,2401.786,0.863,60.000,0.049,0,0,"LINESTRING (-87.814931 41.678536, -87.826836 41.669531)",2498.6,-96.8,period-based
1507,641,639,0700_0800,3657.048,3.066,59.693,0.430,0,0,"LINESTRING (-87.814889 41.678516, -87.816080 41.723534)",2604.1,1052.9,period-based
1508,641,642,0700_0800,1197.960,2.867,59.990,0.184,0,0,"LINESTRING (-87.814915 41.678541, -87.870883 41.678541)",960.2,237.8,period-based
1509,641,646,0700_0800,2219.117,2.935,59.909,0.317,0,0,"LINESTRING (-87.814914 41.678489, -87.757756 41.680290)",1725.1,494.0,period-based
1510,641,648,0700_0800,1196.371,17.689,10.141,2.393,0,0,"LINESTRING (-87.814941 41.678514, -87.813750 41.634396)",526.6,669.8,period-based
1511,642,96,0700_0800,666.577,0.863,60.000,0.013,0,0,"LINESTRING (-87.870899 41.678536, -87.882798 41.669531)",468.3,198.2,period-based
1512,642,638,0700_0800,1181.105,4.490,59.785,0.394,0,0,"LINESTRING (-87.870885 41.678541, -87.957813 41.672238)",742.0,439.1,period-based
1513,642,640,0700_0800,2864.200,4.780,36.789,1.432,0,0,"LINESTRING (-87.870857 41.678516, -87.873238 41.721734)",1173.2,1691.0,period-based
1514,642,641,0700_0800,2013.217,2.871,59.917,0.310,0,0,"LINESTRING (-87.870883 41.678489, -87.814915 41.678489)",1799.2,214.0,period-based
1515,642,649,0700_0800,1238.683,3.120,58.704,0.619,0,0,"LINESTRING (-87.870909 41.678514, -87.868527 41.633496)",630.6,608.1,period-based
1516,643,97,0700_0800,7504.537,0.863,59.995,0.152,0,0,"LINESTRING (-87.702996 41.731658, -87.714898 41.722654)",7196.6,307.9,period-based
1517,643,576,0700_0800,4474.407,2.887,34.438,1.491,0,0,"LINESTRING (-87.702954 41.731633, -87.699381 41.755942)",4368.7,105.7,period-based
1518,643,578,0700_0800,3663.442,2.322,59.922,0.305,0,0,"LINESTRING (-87.702992 41.731614, -87.666077 41.711806)",3513.6,149.8,period-based
1519,643,644,0700_0800,4509.632,2.952,59.105,0.564,0,0,"LINESTRING (-87.702983 41.731663, -87.758950 41.724460)",4439.9,69.8,period-based
1520,644,98,0700_0800,7396.367,0.863,59.996,0.149,0,0,"LINESTRING (-87.758963 41.724455, -87.770867 41.715452)",6973.5,422.9,period-based
1521,644,506,0700_0800,3123.441,2.468,58.660,0.625,0,0,"LINESTRING (-87.758953 41.724460, -87.804204 41.714556)",3627.6,-504.1,period-based
1522,644,637,0700_0800,5863.126,3.683,46.743,1.173,0,0,"LINESTRING (-87.758921 41.724435, -87.761303 41.766752)",5508.4,354.8,period-based
1523,644,643,0700_0800,4423.230,2.949,59.171,0.553,0,0,"LINESTRING (-87.758944 41.724408, -87.702977 41.731611)",4017.8,405.4,period-based
1524,644,646,0700_0800,3422.530,3.057,58.680,0.622,0,0,"LINESTRING (-87.758973 41.724433, -87.757783 41.680315)",3059.5,363.0,period-based
1525,645,99,0700_0800,4671.104,0.863,59.999,0.094,0,0,"LINESTRING (-87.698233 41.672233, -87.710137 41.663229)",4583.2,87.9,period-based
1526,645,578,0700_0800,4743.434,3.334,56.679,0.791,0,0,"LINESTRING (-87.698197 41.672196, -87.666045 41.711813)",4753.9,-10.4,period-based
1527,645,646,0700_0800,4016.838,3.192,58.245,0.669,0,0,"LINESTRING (-87.698213 41.672238, -87.757753 41.680342)",3817.5,199.3,period-based
1528,645,647,0700_0800,2081.927,2.508,59.983,0.208,0,0,"LINESTRING (-87.698218 41.672186, -87.649395 41.669485)",1965.9,116.1,period-based
1529,645,652,0700_0800,3254.313,2.386,59.899,0.325,0,0,"LINESTRING (-87.698243 41.672210, -87.695861 41.637096)",3233.4,21.0,period-based
1530,646,100,0700_0800,4117.343,0.863,60.000,0.083,0,0,"LINESTRING (-87.757773 41.680337, -87.769677 41.671331)",4108.0,9.4,period-based
1531,646,507,0700_0800,3912.810,2.167,7.552,2.609,0,0,"LINESTRING (-87.757779 41.680302, -87.755397 41.676700)",3325.2,587.6,period-based
1532,646,641,0700_0800,2856.098,2.943,59.752,0.408,0,0,"LINESTRING (-87.757758 41.680342, -87.814916 41.678541)",2144.3,711.8,period-based
1533,646,644,0700_0800,4744.862,3.238,55.397,0.863,0,0,"LINESTRING (-87.757731 41.680317, -87.758921 41.724435)",4889.2,-144.3,period-based
1534,646,645,0700_0800,3040.172,3.130,59.413,0.507,0,0,"LINESTRING (-87.757761 41.680290, -87.698221 41.672186)",2798.1,242.1,period-based
1535,646,653,0700_0800,2088.216,2.951,59.586,0.464,0,0,"LINESTRING (-87.757783 41.680315, -87.755401 41.637097)",1814.1,274.1,period-based
1536,647,101,0700_0800,2821.083,0.863,60.000,0.057,0,0,"LINESTRING (-87.649410 41.669532, -87.661317 41.660528)",2787.2,33.9,period-based
1537,647,524,0700_0800,3872.494,0.832,57.867,0.704,0,0,"LINESTRING (-87.649391 41.669537, -87.664871 41.671338)",4096.1,-223.6,period-based
1538,647,579,0700_0800,3134.920,2.303,59.065,0.570,0,0,"LINESTRING (-87.649386 41.669486, -87.608899 41.682992)",3218.7,-83.8,period-based
1539,647,645,0700_0800,1612.503,2.508,59.994,0.161,0,0,"LINESTRING (-87.649393 41.669537, -87.698216 41.672238)",1541.8,70.7,period-based
1540,647,657,0700_0800,4198.495,2.857,45.781,1.200,0,0,"LINESTRING (-87.649418 41.669501, -87.636319 41.638889)",4193.2,5.3,period-based
1541,648,102,0700_0800,2811.011,0.863,60.000,0.057,0,0,"LINESTRING (-87.813740 41.634418, -87.825646 41.625414)",2676.8,134.2,period-based
1542,648,641,0700_0800,1362.780,27.737,6.467,2.726,0,0,"LINESTRING (-87.813698 41.634398, -87.814889 41.678516)",791.5,571.3,period-based
1543,648,649,0700_0800,2194.860,2.927,57.528,0.732,0,0,"LINESTRING (-87.813724 41.634423, -87.868501 41.633523)",2044.3,150.6,period-based
1544,648,650,0700_0800,1890.367,2.971,59.244,0.540,0,0,"LINESTRING (-87.813750 41.634395, -87.810178 41.591177)",1552.6,337.8,period-based
1545,648,653,0700_0800,3115.764,3.062,58.673,0.623,0,0,"LINESTRING (-87.813723 41.634371, -87.755374 41.637072)",3122.3,-6.5,period-based
1546,649,103,0700_0800,1668.782,0.863,60.000,0.034,0,0,"LINESTRING (-87.868517 41.633518, -87.880418 41.624514)",1692.0,-23.2,period-based
1547,649,642,0700_0800,3265.152,6.305,29.048,1.633,0,0,"LINESTRING (-87.868475 41.633498, -87.870857 41.678516)",1837.8,1427.3,period-based
1548,649,648,0700_0800,2109.359,2.910,57.878,0.703,0,0,"LINESTRING (-87.868501 41.633471, -87.813724 41.634371)",1931.5,177.9,period-based
1549,649,651,0700_0800,1091.468,2.968,59.212,0.546,0,0,"LINESTRING (-87.868527 41.633498, -87.869718 41.590280)",803.1,288.4,period-based
1550,649,825,0700_0800,1196.950,3.235,56.560,0.798,0,0,"LINESTRING (-87.868501 41.633523, -87.928041 41.633523)",932.6,264.3,period-based
1551,650,104,0700_0800,2191.697,0.863,60.000,0.044,0,0,"LINESTRING (-87.810168 41.591200, -87.822068 41.582197)",2159.6,32.1,period-based
