agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,geometry
329,6,14,0,p,AM,0,0,1936.3183722833357,16.0,6;5;4;11;14,15;11;10;34,"LINESTRING ( ,  ,  ,  ,  )"
330,6,14,1,p,AM,0,0,154044694.37117255,59.0,6;2;1;3;12;11;10;17;16;18;20;19;15;14,14;3;2;7;36;32;30;52;50;56;61;57;44,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
331,6,14,2,p,AM,0.30000000000000004,0,87356.21813176984,27.0,6;5;4;3;12;13;24;23;14,15;11;8;7;37;39;76;71,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
332,6,14,3,p,AM,0,0,107.32213647709797,29.0,6;2;1;3;4;11;14,14;3;2;6;10;34,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
333,6,15,0,p,AM,0,0,118537.23398058982,14.0,6;8;16;17;19;15,16;22;49;53;57,"LINESTRING ( ,  ,  ,  ,  ,  )"
334,6,15,1,p,AM,0,0,153950985.69349292,54.0,6;2;1;3;12;11;10;17;16;18;20;19;15,14;3;2;7;36;32;30;52;50;56;61;57,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
335,6,15,2,p,AM,0,0,112.35962420879919,35.0,6;2;1;3;4;5;9;10;15,14;3;2;6;9;13;25;28,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
336,6,15,3,p,AM,0,0,733.5038059111225,18.0,6;5;9;10;15,15;13;25;28,"LINESTRING ( ,  ,  ,  ,  )"
337,6,15,4,p,AM,0.7000000000000002,0,87386.66915298633,30.0,6;5;4;3;12;13;24;23;22;15,15;11;8;7;37;39;76;72;67,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
338,6,16,0,p,AM,5.104242075562806,0,94839.75101629728,7.0,6;8;16,16;22,"LINESTRING ( ,  ,  )"
339,6,16,1,p,AM,0,0,149717482.25749025,40.0,6;2;1;3;12;11;10;17;16,14;3;2;7;36;32;30;52,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
340,6,16,2,p,AM,0,0,233.43083704409864,49.0,6;2;1;3;4;5;9;10;15;19;20;18;16,14;3;2;6;9;13;25;28;45;59;60;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
341,6,16,3,p,AM,0,0,854.5750187464221,32.0,6;5;9;10;15;19;20;18;16,15;13;25;28;45;59;60;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
342,6,16,4,p,AM,0,0,92125.49935339345,37.0,6;5;4;3;12;13;24;21;20;18;16,15;11;8;7;37;39;75;64;60;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
343,6,16,5,p,AM,0.7457579244371946,0,9196.105377182826,10.0,6;8;7;18;16,16;20;18;55,"LINESTRING ( ,  ,  ,  ,  )"
344,6,17,0,p,AM,1.5,0,94849.58077271926,9.0,6;8;16;17,16;22;49,"LINESTRING ( ,  ,  ,  )"
345,6,17,1,p,AM,0,0,128439005.24048014,38.0,6;2;1;3;12;11;10;17,14;3;2;7;36;32;30,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
346,6,17,2,p,AM,0,0,117.37977983673237,40.0,6;2;1;3;4;5;9;10;15;19;17,14;3;2;6;9;13;25;28;45;58,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
347,6,17,3,p,AM,0,0,738.5239615390557,23.0,6;5;9;10;15;19;17,15;13;25;28;45;58,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
348,6,18,0,p,AM,0,0,9098.40493703983,7.0,6;8;7;18,16;20;18,"LINESTRING ( ,  ,  ,  )"
349,6,18,1,p,AM,0,0,149872318.18581408,43.0,6;2;1;3;12;11;10;17;16;18,14;3;2;7;36;32;30;52;50,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
350,6,18,2,p,AM,0,0,135.73039690110076,46.0,6;2;1;3;4;5;9;10;15;19;20;18,14;3;2;6;9;13;25;28;45;59;60,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
351,6,18,3,p,AM,0,0,756.8745786034241,29.0,6;5;9;10;15;19;20;18,15;13;25;28;45;59;60,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
352,6,18,4,p,AM,0,0,92027.79891325046,34.0,6;5;4;3;12;13;24;21;20;18,15;11;8;7;37;39;75;64;60,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
353,6,18,5,p,AM,0.7,0,249675.67934011712,10.0,6;8;16;18,16;22;50,"LINESTRING ( ,  ,  ,  )"
354,6,19,0,p,AM,0,0,94851.58831497075,11.0,6;8;16;17;19,16;22;49;53,"LINESTRING ( ,  ,  ,  ,  )"
355,6,19,1,p,AM,0.6000000000000002,0,153927300.0478273,51.0,6;2;1;3;12;11;10;17;16;18;20;19,14;3;2;7;36;32;30;52;50;56;61,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
356,6,19,2,p,AM,0,0,115.37977983673237,38.0,6;2;1;3;4;5;9;10;15;19,14;3;2;6;9;13;25;28;45,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
357,6,19,3,p,AM,0,0,736.5239615390557,21.0,6;5;9;10;15;19,15;13;25;28;45,"LINESTRING ( ,  ,  ,  ,  ,  )"
358,6,20,0,p,AM,0,0,161831.13413861545,11.0,6;8;7;18;20,16;20;18;56,"LINESTRING ( ,  ,  ,  ,  )"
359,6,20,1,p,AM,0,0,150025050.91501567,47.0,6;2;1;3;12;11;10;17;16;18;20,14;3;2;7;36;32;30;52;50;56,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
360,6,20,2,p,AM,0,0,119.37977983673237,42.0,6;2;1;3;4;5;9;10;15;19;20,14;3;2;6;9;13;25;28;45;59,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
361,6,20,3,p,AM,0,0,740.5239615390557,25.0,6;5;9;10;15;19;20,15;13;25;28;45;59,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
362,6,20,4,p,AM,1.2,0,92011.44829618608,30.0,6;5;4;3;12;13;24;21;20,15;11;8;7;37;39;75;64,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
363,6,21,0,p,AM,0,0,430717.5837438812,17.0,6;8;7;18;20;21,16;20;18;56;62,"LINESTRING ( ,  ,  ,  ,  ,  )"
364,6,21,1,p,AM,0,0,150293937.36462092,53.0,6;2;1;3;12;11;10;17;16;18;20;21,14;3;2;7;36;32;30;52;50;56;62,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
365,6,21,2,p,AM,0.35,0,82639.94596054511,24.0,6;5;4;3;12;13;24;21,15;11;8;7;37;39;75,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
366,6,22,0,p,AM,0,0,249845.6846680417,16.0,6;8;7;18;20;22,16;20;18;56;63,"LINESTRING ( ,  ,  ,  ,  ,  )"
367,6,22,1,p,AM,0,0,150113065.4655451,52.0,6;2;1;3;12;11;10;17;16;18;20;22,14;3;2;7;36;32;30;52;50;56;63,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
368,6,22,2,p,AM,0,0,736.5038059111225,21.0,6;5;9;10;15;22,15;13;25;28;46,"LINESTRING ( ,  ,  ,  ,  ,  )"
369,6,22,3,p,AM,0.6000000000000001,0,87382.53385728417,27.0,6;5;4;3;12;13;24;23;22,15;11;8;7;37;39;76;72,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
370,6,23,0,p,AM,0,0,2035.2695737247902,20.0,6;5;4;11;14;23,15;11;10;34;42,"LINESTRING ( ,  ,  ,  ,  ,  )"
371,6,23,1,p,AM,0.15000000000000002,0,87347.13988264874,23.0,6;5;4;3;12;13;24;23,15;11;8;7;37;39;76,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
372,6,24,0,p,AM,0,0,496292.17641764274,20.0,6;8;7;18;20;21;24,16;20;18;56;62;66,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
373,6,24,1,p,AM,0,0,52981.22137944217,26.0,6;2;1;3;12;13;24,14;3;2;7;37;39,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
374,6,24,2,p,AM,0.25,0,73604.3854897056,21.0,6;5;4;3;12;13;24,15;11;8;7;37;39,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
375,7,8,0,p,AM,2.9850885198277703,0,3.497130945230533,3.0,7;8,17,"LINESTRING ( ,  )"
376,7,8,1,p,AM,7.01491148017223,0,231.26838400099035,10.0,7;18;16;8,18;55;47,"LINESTRING ( ,  ,  ,  )"
377,7,9,0,p,AM,5.700000000000001,0,35235.17847344272,12.0,7;18;16;10;9,18;55;48;26,"LINESTRING ( ,  ,  ,  ,  )"
378,7,9,1,p,AM,0,0,13.497130945230532,13.0,7;8;9,17;21,"LINESTRING ( ,  ,  )"
379,7,9,2,p,AM,0,0,571.1349456278544,18.0,7;18;16;17;10;9,18;55;49;51;26,"LINESTRING ( ,  ,  ,  ,  ,  )"
380,7,9,3,p,AM,0,0,818.5430630691437,14.0,7;8;6;5;9,17;19;15;13,"LINESTRING ( ,  ,  ,  ,  )"
381,7,10,0,p,AM,0,0,34906.0951485898,9.0,7;18;16;10,18;55;48,"LINESTRING ( ,  ,  ,  )"
382,7,10,1,p,AM,18.05,0,4095583.9136417927,19.0,7;18;20;19;15;10,18;56;61;57;43,"LINESTRING ( ,  ,  ,  ,  ,  )"
383,7,10,2,p,AM,0,0,16.497130945230534,16.0,7;8;9;10,17;21;25,"LINESTRING ( ,  ,  ,  )"
384,7,10,3,p,AM,0,0,242.05162077493412,15.0,7;18;16;17;10,18;55;49;51,"LINESTRING ( ,  ,  ,  ,  )"
385,7,10,4,p,AM,0,0,438670.3836194716,23.0,7;18;20;21;22;15;10,18;56;62;65;67;43,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
386,7,11,0,p,AM,0,0,34911.09622318245,14.0,7;18;16;10;11,18;55;48;27,"LINESTRING ( ,  ,  ,  ,  )"
387,7,11,1,p,AM,4.25,0,4324768.216395211,22.0,7;18;20;19;15;14;11,18;56;61;57;44;40,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
388,7,11,2,p,AM,0,0,8730.763660092261,26.0,7;8;9;5;4;11,17;21;23;11;10,"LINESTRING ( ,  ,  ,  ,  ,  )"
389,7,11,3,p,AM,0,0,2025.8095922161756,17.0,7;8;6;5;4;11,17;19;15;11;10,"LINESTRING ( ,  ,  ,  ,  ,  )"
390,7,11,4,p,AM,0,0,196.8133564099378,30.0,7;8;6;2;1;3;4;11,17;19;14;3;2;6;10,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
391,7,11,5,p,AM,0,0,667854.686372891,26.0,7;18;20;21;22;15;14;11,18;56;62;65;67;44;40,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
392,7,11,6,p,AM,0,0,486852.12374307093,23.0,7;18;20;22;15;14;11,18;56;63;67;44;40,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
393,7,12,0,p,AM,0.1522511849465984,0,35820.400522342214,19.0,7;8;6;5;4;3;12,17;19;15;11;8;7,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
394,7,12,1,p,AM,0,0,42525.354590218296,28.0,7;8;9;5;4;3;12,17;21;23;11;8;7,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
395,7,12,2,p,AM,4.902184233871019,0,15197.236412078786,24.0,7;8;6;2;1;3;12,17;19;14;3;2;7,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
396,7,12,3,p,AM,1.9455645811823816,0,34917.2265739531,20.0,7;18;16;10;11;12,18;55;48;27;33,"LINESTRING ( ,  ,  ,  ,  ,  )"
397,7,13,0,p,AM,3.6000000000000005,0,487324.37534324767,19.0,7;18;20;21;24;13,18;56;62;66;74,"LINESTRING ( ,  ,  ,  ,  ,  )"
398,7,13,1,p,AM,0,0,42999.51404128498,31.0,7;8;9;5;4;3;12;13,17;21;23;11;8;7;37,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
399,7,13,2,p,AM,0,0,15671.395863145468,27.0,7;8;6;2;1;3;12;13,17;19;14;3;2;7;37,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
400,7,13,3,p,AM,0,0,35391.38602501978,23.0,7;18;16;10;11;12;13,18;55;48;27;33;37,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
401,7,14,0,p,AM,0,0,117630.38250826794,17.0,7;18;16;17;19;15;14,18;55;49;53;57;44,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
402,7,14,1,p,AM,1.4,0,4172502.7067826777,18.0,7;18;20;19;15;14,18;56;61;57;44,"LINESTRING ( ,  ,  ,  ,  ,  )"
403,7,14,2,p,AM,0,0,38.57538006633616,33.0,7;8;9;10;15;22;23;14,17;21;25;28;46;70;71,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
404,7,14,3,p,AM,0,0,86547.08344053877,33.0,7;18;16;10;11;12;13;24;23;14,18;55;48;27;33;37;39;76;71,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
405,7,14,4,p,AM,0,0,515589.17676035647,22.0,7;18;20;21;22;15;14,18;56;62;65;67;44,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
406,7,14,5,p,AM,0,0,334586.6141305364,19.0,7;18;20;22;15;14,18;56;63;67;44,"LINESTRING ( ,  ,  ,  ,  ,  )"
407,7,15,0,p,AM,0,0,23921.7048286455,12.0,7;18;16;17;19;15,18;55;49;53;57,"LINESTRING ( ,  ,  ,  ,  ,  )"
408,7,15,1,p,AM,4.25,0,4078794.029103055,13.0,7;18;20;19;15,18;56;61;57,"LINESTRING ( ,  ,  ,  ,  )"
409,7,15,2,p,AM,0,0,22.497130945230534,22.0,7;8;9;10;15,17;21;25;28,"LINESTRING ( ,  ,  ,  ,  )"
410,7,15,3,p,AM,0,0,86577.53446175526,36.0,7;18;16;10;11;12;13;24;23;22;15,18;55;48;27;33;37;39;76;72;67,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
411,7,15,4,p,AM,0,0,240877.93645091399,14.0,7;18;20;22;15,18;56;63;67,"LINESTRING ( ,  ,  ,  ,  )"
412,7,15,5,p,AM,0,0,421880.49908073404,17.0,7;18;20;21;22;15,18;56;62;65;67,"LINESTRING ( ,  ,  ,  ,  ,  )"
413,7,16,0,p,AM,13.999999999999996,0,224.22186435295367,5.0,7;18;16,18;55,"LINESTRING ( ,  ,  )"
414,7,16,1,p,AM,0,0,143.56834378053003,36.0,7;8;9;10;15;19;20;18;16,17;21;25;28;45;59;60;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
415,7,17,0,p,AM,0,0,234.05162077493412,7.0,7;18;16;17,18;55;49,"LINESTRING ( ,  ,  ,  )"
416,7,17,1,p,AM,7.999999999999998,0,132025239.98594691,27.0,7;18;20;19;15;10;17,18;56;61;57;43;30,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
417,7,17,2,p,AM,0,0,27.51728657316372,27.0,7;8;9;10;15;19;17,17;21;25;28;45;58,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
418,7,17,3,p,AM,0,0,240882.95660654193,19.0,7;18;20;22;15;19;17,18;56;63;67;45;58,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
419,7,18,0,p,AM,1.9999999999999998,0,126.52142420995575,2.0,7;18,18,"LINESTRING ( ,  )"
420,7,18,1,p,AM,0,0,45.86790363753213,33.0,7;8;9;10;15;19;20;18,17;21;25;28;45;59;60,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
421,7,19,0,p,AM,0,0,236.05916302643112,9.0,7;18;16;17;19,18;55;49;53,"LINESTRING ( ,  ,  ,  ,  )"
422,7,19,1,p,AM,3.2,0,4055108.383437436,10.0,7;18;20;19,18;56;61,"LINESTRING ( ,  ,  ,  )"
423,7,19,2,p,AM,0,0,25.51728657316372,25.0,7;8;9;10;15;19,17;21;25;28;45,"LINESTRING ( ,  ,  ,  ,  ,  )"
424,7,19,3,p,AM,0,0,421883.51923636196,20.0,7;18;20;21;22;15;19,18;56;62;65;67;45,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
425,7,19,4,p,AM,0,0,240880.95660654193,17.0,7;18;20;22;15;19,18;56;63;67;45,"LINESTRING ( ,  ,  ,  ,  ,  )"
426,7,20,0,p,AM,4.249999999999999,0,152859.2506257856,6.0,7;18;20,18;56,"LINESTRING ( ,  ,  )"
427,7,20,1,p,AM,0,0,29.51728657316372,29.0,7;8;9;10;15;19;20,17;21;25;28;45;59,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
428,7,20,2,p,AM,0,0,91202.31360495501,36.0,7;18;16;10;11;12;13;24;21;20,18;55;48;27;33;37;39;75;64,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
429,7,21,0,p,AM,1.4999999999999998,0,421745.7002310513,12.0,7;18;20;21,18;56;62,"LINESTRING ( ,  ,  ,  )"
430,7,21,1,p,AM,0,0,27.497130945230534,27.0,7;8;9;10;15;22;21,17;21;25;28;46;69,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
431,7,21,2,p,AM,0,0,81830.81126931403,30.0,7;18;16;10;11;12;13;24;21,18;55;48;27;33;37;39;75,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
432,7,21,3,p,AM,0,0,240875.80115521184,13.0,7;18;20;22;21,18;56;63;69,"LINESTRING ( ,  ,  ,  ,  )"
433,7,22,0,p,AM,3.749999999999999,0,240873.80115521184,11.0,7;18;20;22,18;56;63,"LINESTRING ( ,  ,  ,  )"
434,7,22,1,p,AM,0,0,25.497130945230534,25.0,7;8;9;10;15;22,17;21;25;28;46,"LINESTRING ( ,  ,  ,  ,  ,  )"
435,7,22,2,p,AM,0,0,86573.3991660531,33.0,7;18;16;10;11;12;13;24;23;22,18;55;48;27;33;37;39;76;72,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
436,7,22,3,p,AM,0,0,421876.3637850319,14.0,7;18;20;21;22,18;56;62;65,"LINESTRING ( ,  ,  ,  ,  )"
437,7,23,0,p,AM,0,0,240877.80115521184,15.0,7;18;20;22;23,18;56;63;70,"LINESTRING ( ,  ,  ,  ,  )"
438,7,23,1,p,AM,1.2000000000000002,0,501063.047297756,17.0,7;18;20;21;24;23,18;56;62;66;76,"LINESTRING ( ,  ,  ,  ,  ,  )"
439,7,23,2,p,AM,0,0,29.497130945230534,29.0,7;8;9;10;15;22;23,17;21;25;28;46;70,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
440,7,23,3,p,AM,0,0,86538.00519141767,29.0,7;18;16;10;11;12;13;24;23,18;55;48;27;33;37;39;76,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  )"
441,7,23,4,p,AM,0,0,421880.3637850319,18.0,7;18;20;21;22;23,18;56;62;65;70,"LINESTRING ( ,  ,  ,  ,  ,  )"
442,7,24,0,p,AM,0.7,0,487320.29290481284,15.0,7;18;20;21;24,18;56;62;66,"LINESTRING ( ,  ,  ,  ,  )"
443,7,24,1,p,AM,0,0,32.43874016501433,31.0,7;8;9;10;15;22;23;24,17;21;25;28;46;70;73,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
444,7,24,2,p,AM,0,0,72795.25079847452,27.0,7;18;16;10;11;12;13;24,18;55;48;27;33;37;39,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
445,7,24,3,p,AM,0,0,306450.39382897335,16.0,7;18;20;22;21;24,18;56;63;69;66,"LINESTRING ( ,  ,  ,  ,  ,  )"
446,8,9,0,p,AM,0,0,10.0,10.0,8;9,21,"LINESTRING ( ,  )"
447,8,9,1,p,AM,0,0,127226.998088696,46.0,8;6;5;4;3;12;13;24;21;20;18;16;10;9,19;15;11;8;7;37;39;75;64;60;55;48;26,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
448,8,9,2,p,AM,7.199999999999998,0,120915.08615181014,12.0,8;16;10;9,22;48;26,"LINESTRING ( ,  ,  ,  )"
449,8,9,3,p,AM,0,0,607.3969848808233,21.0,8;7;18;16;17;10;9,20;18;55;49;51;26,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
450,8,9,4,p,AM,0,0,815.0459321239132,11.0,8;6;5;9,19;15;13,"LINESTRING ( ,  ,  ,  )"
451,8,10,0,p,AM,13.6,0,120586.00282695722,9.0,8;16;10,22;48,"LINESTRING ( ,  ,  )"
452,8,10,1,p,AM,0,0,4095620.1756810457,22.0,8;7;18;20;19;15;10,20;18;56;61;57;43,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
453,8,10,2,p,AM,0,0,13.0,13.0,8;9;10,21;25,"LINESTRING ( ,  ,  )"
454,8,10,3,p,AM,0,0,126897.91476384307,43.0,8;6;5;4;3;12;13;24;21;20;18;16;10,19;15;11;8;7;37;39;75;64;60;55;48,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
455,8,10,4,p,AM,0,0,278.313660027903,18.0,8;7;18;16;17;10,20;18;55;49;51,"LINESTRING ( ,  ,  ,  ,  ,  )"
456,8,10,5,p,AM,0,0,818.0459321239132,14.0,8;6;5;9;10,19;15;13;25,"LINESTRING ( ,  ,  ,  ,  )"
457,8,10,6,p,AM,0,0,34942.35718784277,12.0,8;7;18;16;10,20;18;55;48,"LINESTRING ( ,  ,  ,  ,  )"
458,8,11,0,p,AM,0,0,120591.00390154988,14.0,8;16;10;11,22;48;27,"LINESTRING ( ,  ,  ,  )"
459,8,11,1,p,AM,4.150550127819932,0,4324804.478434464,25.0,8;7;18;20;19;15;14;11,20;18;56;61;57;44;40,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
460,8,11,2,p,AM,0,0,8727.266529147031,23.0,8;9;5;4;11,21;23;11;10,"LINESTRING ( ,  ,  ,  ,  )"
461,8,11,3,p,AM,0,0,2022.312461270945,14.0,8;6;5;4;11,19;15;11;10,"LINESTRING ( ,  ,  ,  ,  )"
462,8,11,4,p,AM,1.8494498721800685,0,193.31622546470726,27.0,8;6;2;1;3;4;11,19;14;3;2;6;10,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
463,8,11,5,p,AM,0,0,486888.3857823239,26.0,8;7;18;20;22;15;14;11,20;18;56;63;67;44;40,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
464,8,11,6,p,AM,0,0,363289.1667780635,27.0,8;6;2;1;3;12;11,19;14;3;2;7;36,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
465,8,12,0,p,AM,6.0,0,35816.90339139698,16.0,8;6;5;4;3;12,19;15;11;8;7,"LINESTRING ( ,  ,  ,  ,  ,  )"
466,8,12,1,p,AM,0,0,42521.857459273066,25.0,8;9;5;4;3;12,21;23;11;8;7,"LINESTRING ( ,  ,  ,  ,  ,  )"
467,8,12,2,p,AM,0,0,15193.739281133556,21.0,8;6;2;1;3;12,19;14;3;2;7,"LINESTRING ( ,  ,  ,  ,  ,  )"
468,8,13,0,p,AM,5.4,0,36291.06284246367,19.0,8;6;5;4;3;12;13,19;15;11;8;7;37,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
469,8,13,1,p,AM,0,0,42996.01691033975,28.0,8;9;5;4;3;12;13,21;23;11;8;7;37,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
470,8,13,2,p,AM,0,0,15667.898732200238,24.0,8;6;2;1;3;12;13,19;14;3;2;7;37,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
471,8,14,0,p,AM,0,0,203310.29018663533,17.0,8;16;17;19;15;14,22;49;53;57;44,"LINESTRING ( ,  ,  ,  ,  ,  )"
472,8,14,1,p,AM,0,0,4172538.9688219307,21.0,8;7;18;20;19;15;14,20;18;56;61;57;44,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
473,8,14,2,p,AM,1.4,0,87446.76025798263,29.0,8;6;5;4;3;12;13;24;23;14,19;15;11;8;7;37;39;76;71,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
474,8,14,3,p,AM,0,0,334622.87616978935,22.0,8;7;18;20;22;15;14,20;18;56;63;67;44,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
475,8,15,0,p,AM,0,0,109601.61250701292,12.0,8;16;17;19;15,22;49;53;57,"LINESTRING ( ,  ,  ,  ,  )"
476,8,15,1,p,AM,0,0,4078830.291142308,16.0,8;7;18;20;19;15,20;18;56;61;57,"LINESTRING ( ,  ,  ,  ,  ,  )"
477,8,15,2,p,AM,0,0,19.0,19.0,8;9;10;15,21;25;28,"LINESTRING ( ,  ,  ,  )"
478,8,15,3,p,AM,0,0,87477.21127919912,32.0,8;6;5;4;3;12;13;24;23;22;15,19;15;11;8;7;37;39;76;72;67,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
479,8,15,4,p,AM,0,0,240914.19849016695,17.0,8;7;18;20;22;15,20;18;56;63;67,"LINESTRING ( ,  ,  ,  ,  ,  )"
480,8,15,5,p,AM,3.3,0,662494.0355230643,23.0,8;16;18;20;21;22;15,22;50;56;62;65;67,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
481,8,16,0,p,AM,22.0,0,85904.12954272037,5.0,8;16,22,"LINESTRING ( ,  )"
482,8,16,1,p,AM,0,0,260.48390360592254,8.0,8;7;18;16,20;18;55,"LINESTRING ( ,  ,  ,  )"
483,8,16,2,p,AM,0,0,140.0712128352995,33.0,8;9;10;15;19;20;18;16,21;25;28;45;59;60;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
484,8,16,3,p,AM,0,0,92216.04147960624,39.0,8;6;5;4;3;12;13;24;21;20;18;16,19;15;11;8;7;37;39;75;64;60;55,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
485,8,17,0,p,AM,8.399999999999999,0,85913.95929914236,7.0,8;16;17,22;49,"LINESTRING ( ,  ,  )"
486,8,17,1,p,AM,0,0,132025276.24798617,30.0,8;7;18;20;19;15;10;17,20;18;56;61;57;43;30,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  )"
487,8,17,2,p,AM,0,0,24.020155627933185,24.0,8;9;10;15;19;17,21;25;28;45;58,"LINESTRING ( ,  ,  ,  ,  ,  )"
488,8,17,3,p,AM,0,0,270.313660027903,10.0,8;7;18;16;17,20;18;55;49,"LINESTRING ( ,  ,  ,  ,  )"
489,8,18,0,p,AM,0,0,162.7834634629246,5.0,8;7;18,20;18,"LINESTRING ( ,  ,  )"
490,8,18,1,p,AM,0,0,42.3707726923016,30.0,8;9;10;15;19;20;18,21;25;28;45;59;60,"LINESTRING ( ,  ,  ,  ,  ,  ,  )"
491,8,18,2,p,AM,0,0,92118.34103946325,36.0,8;6;5;4;3;12;13;24;21;20;18,19;15;11;8;7;37;39;75;64;60,"LINESTRING ( ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  )"
492,8,18,3,p,AM,3.0000000000000004,0,240740.0578665402,8.0,8;16;18,22;50,"LINESTRING ( ,  ,  )"
