agent_id,o_zone_id,d_zone_id,path_id,link_sequence,from_node_id,to_node_id,incidence
305,6,7,4,60,20,18,1
305,6,7,4,54,18,7,1
306,6,7,5,16,6,8,1
306,6,7,5,22,8,16,1
306,6,7,5,50,16,18,1
306,6,7,5,54,18,7,1
307,6,8,0,16,6,8,1
308,6,8,1,14,6,2,1
308,6,8,1,3,2,1,1
308,6,8,1,2,1,3,1
308,6,8,1,6,3,4,1
308,6,8,1,9,4,5,1
308,6,8,1,13,5,9,1
308,6,8,1,24,9,8,1
309,6,8,2,14,6,2,1
309,6,8,2,3,2,1,1
309,6,8,2,2,1,3,1
309,6,8,2,6,3,4,1
309,6,8,2,9,4,5,1
309,6,8,2,13,5,9,1
309,6,8,2,25,9,10,1
309,6,8,2,28,10,15,1
309,6,8,2,45,15,19,1
309,6,8,2,59,19,20,1
309,6,8,2,60,20,18,1
309,6,8,2,54,18,7,1
309,6,8,2,17,7,8,1
310,6,8,3,15,6,5,1
310,6,8,3,13,5,9,1
310,6,8,3,25,9,10,1
310,6,8,3,28,10,15,1
310,6,8,3,45,15,19,1
310,6,8,3,59,19,20,1
310,6,8,3,60,20,18,1
310,6,8,3,54,18,7,1
310,6,8,3,17,7,8,1
311,6,8,4,15,6,5,1
311,6,8,4,11,5,4,1
311,6,8,4,8,4,3,1
311,6,8,4,7,3,12,1
311,6,8,4,37,12,13,1
311,6,8,4,39,13,24,1
311,6,8,4,75,24,21,1
311,6,8,4,64,21,20,1
311,6,8,4,60,20,18,1
311,6,8,4,55,18,16,1
311,6,8,4,47,16,8,1
312,6,8,5,15,6,5,1
312,6,8,5,13,5,9,1
312,6,8,5,24,9,8,1
313,6,9,0,15,6,5,1
313,6,9,0,13,5,9,1
314,6,9,1,14,6,2,1
314,6,9,1,3,2,1,1
314,6,9,1,2,1,3,1
314,6,9,1,6,3,4,1
314,6,9,1,9,4,5,1
314,6,9,1,13,5,9,1
315,6,9,2,15,6,5,1
315,6,9,2,11,5,4,1
315,6,9,2,8,4,3,1
315,6,9,2,7,3,12,1
315,6,9,2,37,12,13,1
315,6,9,2,39,13,24,1
315,6,9,2,75,24,21,1
315,6,9,2,64,21,20,1
315,6,9,2,60,20,18,1
315,6,9,2,55,18,16,1
315,6,9,2,48,16,10,1
315,6,9,2,26,10,9,1
316,6,10,0,16,6,8,1
316,6,10,0,22,8,16,1
316,6,10,0,48,16,10,1
317,6,10,1,14,6,2,1
317,6,10,1,3,2,1,1
317,6,10,1,2,1,3,1
317,6,10,1,7,3,12,1
317,6,10,1,36,12,11,1
317,6,10,1,32,11,10,1
318,6,10,2,14,6,2,1
318,6,10,2,3,2,1,1
318,6,10,2,2,1,3,1
318,6,10,2,6,3,4,1
318,6,10,2,9,4,5,1
318,6,10,2,13,5,9,1
318,6,10,2,25,9,10,1
319,6,10,3,15,6,5,1
319,6,10,3,13,5,9,1
319,6,10,3,25,9,10,1
320,6,10,4,15,6,5,1
320,6,10,4,11,5,4,1
320,6,10,4,8,4,3,1
320,6,10,4,7,3,12,1
320,6,10,4,37,12,13,1
320,6,10,4,39,13,24,1
320,6,10,4,75,24,21,1
320,6,10,4,64,21,20,1
320,6,10,4,60,20,18,1
320,6,10,4,55,18,16,1
320,6,10,4,48,16,10,1
321,6,10,5,15,6,5,1
321,6,10,5,11,5,4,1
321,6,10,5,10,4,11,1
321,6,10,5,32,11,10,1
322,6,11,0,15,6,5,1
322,6,11,0,11,5,4,1
322,6,11,0,10,4,11,1
323,6,11,1,14,6,2,1
323,6,11,1,3,2,1,1
323,6,11,1,2,1,3,1
323,6,11,1,7,3,12,1
323,6,11,1,36,12,11,1
324,6,11,2,14,6,2,1
324,6,11,2,3,2,1,1
324,6,11,2,2,1,3,1
324,6,11,2,6,3,4,1
324,6,11,2,10,4,11,1
325,6,12,0,15,6,5,1
325,6,12,0,11,5,4,1
325,6,12,0,8,4,3,1
325,6,12,0,7,3,12,1
326,6,12,1,14,6,2,1
326,6,12,1,3,2,1,1
326,6,12,1,2,1,3,1
326,6,12,1,7,3,12,1
327,6,13,0,15,6,5,1
327,6,13,0,11,5,4,1
327,6,13,0,8,4,3,1
327,6,13,0,7,3,12,1
327,6,13,0,37,12,13,1
328,6,13,1,14,6,2,1
328,6,13,1,3,2,1,1
328,6,13,1,2,1,3,1
328,6,13,1,7,3,12,1
328,6,13,1,37,12,13,1
329,6,14,0,15,6,5,1
329,6,14,0,11,5,4,1
329,6,14,0,10,4,11,1
329,6,14,0,34,11,14,1
330,6,14,1,14,6,2,1
330,6,14,1,3,2,1,1
330,6,14,1,2,1,3,1
330,6,14,1,7,3,12,1
330,6,14,1,36,12,11,1
330,6,14,1,32,11,10,1
330,6,14,1,30,10,17,1
330,6,14,1,52,17,16,1
330,6,14,1,50,16,18,1
330,6,14,1,56,18,20,1
330,6,14,1,61,20,19,1
330,6,14,1,57,19,15,1
330,6,14,1,44,15,14,1
331,6,14,2,15,6,5,1
331,6,14,2,11,5,4,1
331,6,14,2,8,4,3,1
331,6,14,2,7,3,12,1
331,6,14,2,37,12,13,1
331,6,14,2,39,13,24,1
331,6,14,2,76,24,23,1
331,6,14,2,71,23,14,1
332,6,14,3,14,6,2,1
332,6,14,3,3,2,1,1
332,6,14,3,2,1,3,1
332,6,14,3,6,3,4,1
332,6,14,3,10,4,11,1
332,6,14,3,34,11,14,1
333,6,15,0,16,6,8,1
333,6,15,0,22,8,16,1
333,6,15,0,49,16,17,1
333,6,15,0,53,17,19,1
333,6,15,0,57,19,15,1
334,6,15,1,14,6,2,1
334,6,15,1,3,2,1,1
334,6,15,1,2,1,3,1
334,6,15,1,7,3,12,1
334,6,15,1,36,12,11,1
334,6,15,1,32,11,10,1
334,6,15,1,30,10,17,1
334,6,15,1,52,17,16,1
334,6,15,1,50,16,18,1
334,6,15,1,56,18,20,1
334,6,15,1,61,20,19,1
334,6,15,1,57,19,15,1
335,6,15,2,14,6,2,1
335,6,15,2,3,2,1,1
335,6,15,2,2,1,3,1
335,6,15,2,6,3,4,1
335,6,15,2,9,4,5,1
335,6,15,2,13,5,9,1
335,6,15,2,25,9,10,1
335,6,15,2,28,10,15,1
336,6,15,3,15,6,5,1
336,6,15,3,13,5,9,1
336,6,15,3,25,9,10,1
336,6,15,3,28,10,15,1
337,6,15,4,15,6,5,1
337,6,15,4,11,5,4,1
337,6,15,4,8,4,3,1
337,6,15,4,7,3,12,1
337,6,15,4,37,12,13,1
337,6,15,4,39,13,24,1
337,6,15,4,76,24,23,1
337,6,15,4,72,23,22,1
337,6,15,4,67,22,15,1
338,6,16,0,16,6,8,1
338,6,16,0,22,8,16,1
339,6,16,1,14,6,2,1
339,6,16,1,3,2,1,1
339,6,16,1,2,1,3,1
339,6,16,1,7,3,12,1
339,6,16,1,36,12,11,1
339,6,16,1,32,11,10,1
339,6,16,1,30,10,17,1
339,6,16,1,52,17,16,1
340,6,16,2,14,6,2,1
340,6,16,2,3,2,1,1
340,6,16,2,2,1,3,1
340,6,16,2,6,3,4,1
340,6,16,2,9,4,5,1
340,6,16,2,13,5,9,1
340,6,16,2,25,9,10,1
340,6,16,2,28,10,15,1
340,6,16,2,45,15,19,1
340,6,16,2,59,19,20,1
340,6,16,2,60,20,18,1
340,6,16,2,55,18,16,1
341,6,16,3,15,6,5,1
341,6,16,3,13,5,9,1
341,6,16,3,25,9,10,1
341,6,16,3,28,10,15,1
341,6,16,3,45,15,19,1
341,6,16,3,59,19,20,1
341,6,16,3,60,20,18,1
341,6,16,3,55,18,16,1
342,6,16,4,15,6,5,1
342,6,16,4,11,5,4,1
342,6,16,4,8,4,3,1
342,6,16,4,7,3,12,1
342,6,16,4,37,12,13,1
342,6,16,4,39,13,24,1
342,6,16,4,75,24,21,1
342,6,16,4,64,21,20,1
342,6,16,4,60,20,18,1
342,6,16,4,55,18,16,1
343,6,16,5,16,6,8,1
343,6,16,5,20,8,7,1
343,6,16,5,18,7,18,1
343,6,16,5,55,18,16,1
344,6,17,0,16,6,8,1
344,6,17,0,22,8,16,1
344,6,17,0,49,16,17,1
345,6,17,1,14,6,2,1
345,6,17,1,3,2,1,1
345,6,17,1,2,1,3,1
345,6,17,1,7,3,12,1
345,6,17,1,36,12,11,1
345,6,17,1,32,11,10,1
345,6,17,1,30,10,17,1
346,6,17,2,14,6,2,1
346,6,17,2,3,2,1,1
346,6,17,2,2,1,3,1
346,6,17,2,6,3,4,1
346,6,17,2,9,4,5,1
346,6,17,2,13,5,9,1
346,6,17,2,25,9,10,1
346,6,17,2,28,10,15,1
346,6,17,2,45,15,19,1
346,6,17,2,58,19,17,1
347,6,17,3,15,6,5,1
347,6,17,3,13,5,9,1
347,6,17,3,25,9,10,1
347,6,17,3,28,10,15,1
347,6,17,3,45,15,19,1
347,6,17,3,58,19,17,1
348,6,18,0,16,6,8,1
348,6,18,0,20,8,7,1
348,6,18,0,18,7,18,1
349,6,18,1,14,6,2,1
349,6,18,1,3,2,1,1
349,6,18,1,2,1,3,1
349,6,18,1,7,3,12,1
349,6,18,1,36,12,11,1
349,6,18,1,32,11,10,1
349,6,18,1,30,10,17,1
349,6,18,1,52,17,16,1
349,6,18,1,50,16,18,1
350,6,18,2,14,6,2,1
350,6,18,2,3,2,1,1
350,6,18,2,2,1,3,1
350,6,18,2,6,3,4,1
350,6,18,2,9,4,5,1
350,6,18,2,13,5,9,1
350,6,18,2,25,9,10,1
350,6,18,2,28,10,15,1
350,6,18,2,45,15,19,1
350,6,18,2,59,19,20,1
350,6,18,2,60,20,18,1
351,6,18,3,15,6,5,1
351,6,18,3,13,5,9,1
351,6,18,3,25,9,10,1
351,6,18,3,28,10,15,1
351,6,18,3,45,15,19,1
351,6,18,3,59,19,20,1
351,6,18,3,60,20,18,1
352,6,18,4,15,6,5,1
352,6,18,4,11,5,4,1
352,6,18,4,8,4,3,1
352,6,18,4,7,3,12,1
352,6,18,4,37,12,13,1
352,6,18,4,39,13,24,1
352,6,18,4,75,24,21,1
352,6,18,4,64,21,20,1
352,6,18,4,60,20,18,1
353,6,18,5,16,6,8,1
353,6,18,5,22,8,16,1
353,6,18,5,50,16,18,1
354,6,19,0,16,6,8,1
354,6,19,0,22,8,16,1
354,6,19,0,49,16,17,1
354,6,19,0,53,17,19,1
355,6,19,1,14,6,2,1
355,6,19,1,3,2,1,1
355,6,19,1,2,1,3,1
355,6,19,1,7,3,12,1
355,6,19,1,36,12,11,1
355,6,19,1,32,11,10,1
355,6,19,1,30,10,17,1
355,6,19,1,52,17,16,1
355,6,19,1,50,16,18,1
355,6,19,1,56,18,20,1
355,6,19,1,61,20,19,1
356,6,19,2,14,6,2,1
356,6,19,2,3,2,1,1
356,6,19,2,2,1,3,1
356,6,19,2,6,3,4,1
356,6,19,2,9,4,5,1
356,6,19,2,13,5,9,1
356,6,19,2,25,9,10,1
356,6,19,2,28,10,15,1
356,6,19,2,45,15,19,1
357,6,19,3,15,6,5,1
357,6,19,3,13,5,9,1
357,6,19,3,25,9,10,1
357,6,19,3,28,10,15,1
357,6,19,3,45,15,19,1
358,6,20,0,16,6,8,1
358,6,20,0,20,8,7,1
358,6,20,0,18,7,18,1
358,6,20,0,56,18,20,1
359,6,20,1,14,6,2,1
359,6,20,1,3,2,1,1
359,6,20,1,2,1,3,1
359,6,20,1,7,3,12,1
359,6,20,1,36,12,11,1
359,6,20,1,32,11,10,1
359,6,20,1,30,10,17,1
359,6,20,1,52,17,16,1
359,6,20,1,50,16,18,1
359,6,20,1,56,18,20,1
360,6,20,2,14,6,2,1
360,6,20,2,3,2,1,1
360,6,20,2,2,1,3,1
360,6,20,2,6,3,4,1
360,6,20,2,9,4,5,1
360,6,20,2,13,5,9,1
360,6,20,2,25,9,10,1
360,6,20,2,28,10,15,1
360,6,20,2,45,15,19,1
360,6,20,2,59,19,20,1
361,6,20,3,15,6,5,1
361,6,20,3,13,5,9,1
361,6,20,3,25,9,10,1
361,6,20,3,28,10,15,1
361,6,20,3,45,15,19,1
361,6,20,3,59,19,20,1
362,6,20,4,15,6,5,1
362,6,20,4,11,5,4,1
362,6,20,4,8,4,3,1
362,6,20,4,7,3,12,1
362,6,20,4,37,12,13,1
362,6,20,4,39,13,24,1
362,6,20,4,75,24,21,1
362,6,20,4,64,21,20,1
363,6,21,0,16,6,8,1
363,6,21,0,20,8,7,1
363,6,21,0,18,7,18,1
363,6,21,0,56,18,20,1
363,6,21,0,62,20,21,1
364,6,21,1,14,6,2,1
364,6,21,1,3,2,1,1
364,6,21,1,2,1,3,1
364,6,21,1,7,3,12,1
364,6,21,1,36,12,11,1
364,6,21,1,32,11,10,1
364,6,21,1,30,10,17,1
364,6,21,1,52,17,16,1
364,6,21,1,50,16,18,1
364,6,21,1,56,18,20,1
364,6,21,1,62,20,21,1
365,6,21,2,15,6,5,1
365,6,21,2,11,5,4,1
365,6,21,2,8,4,3,1
365,6,21,2,7,3,12,1
365,6,21,2,37,12,13,1
365,6,21,2,39,13,24,1
365,6,21,2,75,24,21,1
366,6,22,0,16,6,8,1
366,6,22,0,20,8,7,1
366,6,22,0,18,7,18,1
366,6,22,0,56,18,20,1
366,6,22,0,63,20,22,1
367,6,22,1,14,6,2,1
367,6,22,1,3,2,1,1
367,6,22,1,2,1,3,1
367,6,22,1,7,3,12,1
367,6,22,1,36,12,11,1
367,6,22,1,32,11,10,1
367,6,22,1,30,10,17,1
367,6,22,1,52,17,16,1
367,6,22,1,50,16,18,1
367,6,22,1,56,18,20,1
367,6,22,1,63,20,22,1
368,6,22,2,15,6,5,1
368,6,22,2,13,5,9,1
368,6,22,2,25,9,10,1
368,6,22,2,28,10,15,1
368,6,22,2,46,15,22,1
369,6,22,3,15,6,5,1
369,6,22,3,11,5,4,1
369,6,22,3,8,4,3,1
369,6,22,3,7,3,12,1
369,6,22,3,37,12,13,1
369,6,22,3,39,13,24,1
369,6,22,3,76,24,23,1
369,6,22,3,72,23,22,1
370,6,23,0,15,6,5,1
370,6,23,0,11,5,4,1
370,6,23,0,10,4,11,1
370,6,23,0,34,11,14,1
370,6,23,0,42,14,23,1
371,6,23,1,15,6,5,1
371,6,23,1,11,5,4,1
371,6,23,1,8,4,3,1
371,6,23,1,7,3,12,1
371,6,23,1,37,12,13,1
371,6,23,1,39,13,24,1
371,6,23,1,76,24,23,1
372,6,24,0,16,6,8,1
372,6,24,0,20,8,7,1
372,6,24,0,18,7,18,1
372,6,24,0,56,18,20,1
372,6,24,0,62,20,21,1
372,6,24,0,66,21,24,1
373,6,24,1,14,6,2,1
373,6,24,1,3,2,1,1
373,6,24,1,2,1,3,1
373,6,24,1,7,3,12,1
373,6,24,1,37,12,13,1
373,6,24,1,39,13,24,1
374,6,24,2,15,6,5,1
374,6,24,2,11,5,4,1
374,6,24,2,8,4,3,1
374,6,24,2,7,3,12,1
374,6,24,2,37,12,13,1
374,6,24,2,39,13,24,1
375,7,8,0,17,7,8,1
376,7,8,1,18,7,18,1
376,7,8,1,55,18,16,1
376,7,8,1,47,16,8,1
377,7,9,0,18,7,18,1
377,7,9,0,55,18,16,1
377,7,9,0,48,16,10,1
377,7,9,0,26,10,9,1
378,7,9,1,17,7,8,1
378,7,9,1,21,8,9,1
379,7,9,2,18,7,18,1
379,7,9,2,55,18,16,1
379,7,9,2,49,16,17,1
379,7,9,2,51,17,10,1
379,7,9,2,26,10,9,1
380,7,9,3,17,7,8,1
380,7,9,3,19,8,6,1
380,7,9,3,15,6,5,1
380,7,9,3,13,5,9,1
381,7,10,0,18,7,18,1
381,7,10,0,55,18,16,1
381,7,10,0,48,16,10,1
382,7,10,1,18,7,18,1
382,7,10,1,56,18,20,1
382,7,10,1,61,20,19,1
382,7,10,1,57,19,15,1
382,7,10,1,43,15,10,1
383,7,10,2,17,7,8,1
383,7,10,2,21,8,9,1
383,7,10,2,25,9,10,1
384,7,10,3,18,7,18,1
384,7,10,3,55,18,16,1
384,7,10,3,49,16,17,1
384,7,10,3,51,17,10,1
385,7,10,4,18,7,18,1
385,7,10,4,56,18,20,1
385,7,10,4,62,20,21,1
385,7,10,4,65,21,22,1
385,7,10,4,67,22,15,1
385,7,10,4,43,15,10,1
386,7,11,0,18,7,18,1
386,7,11,0,55,18,16,1
386,7,11,0,48,16,10,1
386,7,11,0,27,10,11,1
387,7,11,1,18,7,18,1
387,7,11,1,56,18,20,1
387,7,11,1,61,20,19,1
387,7,11,1,57,19,15,1
387,7,11,1,44,15,14,1
387,7,11,1,40,14,11,1
388,7,11,2,17,7,8,1
388,7,11,2,21,8,9,1
388,7,11,2,23,9,5,1
388,7,11,2,11,5,4,1
388,7,11,2,10,4,11,1
389,7,11,3,17,7,8,1
389,7,11,3,19,8,6,1
389,7,11,3,15,6,5,1
389,7,11,3,11,5,4,1
389,7,11,3,10,4,11,1
390,7,11,4,17,7,8,1
390,7,11,4,19,8,6,1
390,7,11,4,14,6,2,1
390,7,11,4,3,2,1,1
390,7,11,4,2,1,3,1
390,7,11,4,6,3,4,1
390,7,11,4,10,4,11,1
391,7,11,5,18,7,18,1
391,7,11,5,56,18,20,1
391,7,11,5,62,20,21,1
391,7,11,5,65,21,22,1
391,7,11,5,67,22,15,1
391,7,11,5,44,15,14,1
391,7,11,5,40,14,11,1
392,7,11,6,18,7,18,1
392,7,11,6,56,18,20,1
392,7,11,6,63,20,22,1
392,7,11,6,67,22,15,1
392,7,11,6,44,15,14,1
392,7,11,6,40,14,11,1
393,7,12,0,17,7,8,1
393,7,12,0,19,8,6,1
393,7,12,0,15,6,5,1
393,7,12,0,11,5,4,1
393,7,12,0,8,4,3,1
393,7,12,0,7,3,12,1
394,7,12,1,17,7,8,1
394,7,12,1,21,8,9,1
394,7,12,1,23,9,5,1
394,7,12,1,11,5,4,1
394,7,12,1,8,4,3,1
394,7,12,1,7,3,12,1
395,7,12,2,17,7,8,1
395,7,12,2,19,8,6,1
395,7,12,2,14,6,2,1
395,7,12,2,3,2,1,1
395,7,12,2,2,1,3,1
395,7,12,2,7,3,12,1
396,7,12,3,18,7,18,1
396,7,12,3,55,18,16,1
396,7,12,3,48,16,10,1
396,7,12,3,27,10,11,1
396,7,12,3,33,11,12,1
397,7,13,0,18,7,18,1
397,7,13,0,56,18,20,1
397,7,13,0,62,20,21,1
397,7,13,0,66,21,24,1
397,7,13,0,74,24,13,1
398,7,13,1,17,7,8,1
398,7,13,1,21,8,9,1
398,7,13,1,23,9,5,1
398,7,13,1,11,5,4,1
398,7,13,1,8,4,3,1
398,7,13,1,7,3,12,1
398,7,13,1,37,12,13,1
399,7,13,2,17,7,8,1
399,7,13,2,19,8,6,1
399,7,13,2,14,6,2,1
399,7,13,2,3,2,1,1
399,7,13,2,2,1,3,1
399,7,13,2,7,3,12,1
399,7,13,2,37,12,13,1
400,7,13,3,18,7,18,1
400,7,13,3,55,18,16,1
400,7,13,3,48,16,10,1
400,7,13,3,27,10,11,1
400,7,13,3,33,11,12,1
400,7,13,3,37,12,13,1
401,7,14,0,18,7,18,1
401,7,14,0,55,18,16,1
401,7,14,0,49,16,17,1
401,7,14,0,53,17,19,1
401,7,14,0,57,19,15,1
401,7,14,0,44,15,14,1
402,7,14,1,18,7,18,1
402,7,14,1,56,18,20,1
402,7,14,1,61,20,19,1
402,7,14,1,57,19,15,1
402,7,14,1,44,15,14,1
403,7,14,2,17,7,8,1
403,7,14,2,21,8,9,1
403,7,14,2,25,9,10,1
403,7,14,2,28,10,15,1
403,7,14,2,46,15,22,1
403,7,14,2,70,22,23,1
403,7,14,2,71,23,14,1
404,7,14,3,18,7,18,1
404,7,14,3,55,18,16,1
404,7,14,3,48,16,10,1
404,7,14,3,27,10,11,1
404,7,14,3,33,11,12,1
404,7,14,3,37,12,13,1
404,7,14,3,39,13,24,1
404,7,14,3,76,24,23,1
404,7,14,3,71,23,14,1
405,7,14,4,18,7,18,1
405,7,14,4,56,18,20,1
405,7,14,4,62,20,21,1
405,7,14,4,65,21,22,1
405,7,14,4,67,22,15,1
405,7,14,4,44,15,14,1
406,7,14,5,18,7,18,1
406,7,14,5,56,18,20,1
406,7,14,5,63,20,22,1
406,7,14,5,67,22,15,1
406,7,14,5,44,15,14,1
407,7,15,0,18,7,18,1
407,7,15,0,55,18,16,1
407,7,15,0,49,16,17,1
407,7,15,0,53,17,19,1
407,7,15,0,57,19,15,1
408,7,15,1,18,7,18,1
408,7,15,1,56,18,20,1
408,7,15,1,61,20,19,1
408,7,15,1,57,19,15,1
409,7,15,2,17,7,8,1
409,7,15,2,21,8,9,1
409,7,15,2,25,9,10,1
409,7,15,2,28,10,15,1
410,7,15,3,18,7,18,1
410,7,15,3,55,18,16,1
410,7,15,3,48,16,10,1
410,7,15,3,27,10,11,1
410,7,15,3,33,11,12,1
410,7,15,3,37,12,13,1
410,7,15,3,39,13,24,1
410,7,15,3,76,24,23,1
410,7,15,3,72,23,22,1
410,7,15,3,67,22,15,1
411,7,15,4,18,7,18,1
411,7,15,4,56,18,20,1
411,7,15,4,63,20,22,1
411,7,15,4,67,22,15,1
412,7,15,5,18,7,18,1
412,7,15,5,56,18,20,1
412,7,15,5,62,20,21,1
412,7,15,5,65,21,22,1
412,7,15,5,67,22,15,1
413,7,16,0,18,7,18,1
413,7,16,0,55,18,16,1
414,7,16,1,17,7,8,1
414,7,16,1,21,8,9,1
414,7,16,1,25,9,10,1
414,7,16,1,28,10,15,1
414,7,16,1,45,15,19,1
414,7,16,1,59,19,20,1
414,7,16,1,60,20,18,1
414,7,16,1,55,18,16,1
415,7,17,0,18,7,18,1
415,7,17,0,55,18,16,1
415,7,17,0,49,16,17,1
416,7,17,1,18,7,18,1
416,7,17,1,56,18,20,1
416,7,17,1,61,20,19,1
416,7,17,1,57,19,15,1
416,7,17,1,43,15,10,1
416,7,17,1,30,10,17,1
417,7,17,2,17,7,8,1
417,7,17,2,21,8,9,1
417,7,17,2,25,9,10,1
417,7,17,2,28,10,15,1
417,7,17,2,45,15,19,1
417,7,17,2,58,19,17,1
418,7,17,3,18,7,18,1
418,7,17,3,56,18,20,1
418,7,17,3,63,20,22,1
418,7,17,3,67,22,15,1
418,7,17,3,45,15,19,1
418,7,17,3,58,19,17,1
419,7,18,0,18,7,18,1
420,7,18,1,17,7,8,1
420,7,18,1,21,8,9,1
420,7,18,1,25,9,10,1
420,7,18,1,28,10,15,1
420,7,18,1,45,15,19,1
420,7,18,1,59,19,20,1
420,7,18,1,60,20,18,1
421,7,19,0,18,7,18,1
421,7,19,0,55,18,16,1
421,7,19,0,49,16,17,1
421,7,19,0,53,17,19,1
422,7,19,1,18,7,18,1
422,7,19,1,56,18,20,1
422,7,19,1,61,20,19,1
423,7,19,2,17,7,8,1
423,7,19,2,21,8,9,1
423,7,19,2,25,9,10,1
423,7,19,2,28,10,15,1
423,7,19,2,45,15,19,1
424,7,19,3,18,7,18,1
424,7,19,3,56,18,20,1
424,7,19,3,62,20,21,1
424,7,19,3,65,21,22,1
424,7,19,3,67,22,15,1
424,7,19,3,45,15,19,1
425,7,19,4,18,7,18,1
425,7,19,4,56,18,20,1
425,7,19,4,63,20,22,1
425,7,19,4,67,22,15,1
425,7,19,4,45,15,19,1
426,7,20,0,18,7,18,1
426,7,20,0,56,18,20,1
427,7,20,1,17,7,8,1
427,7,20,1,21,8,9,1
427,7,20,1,25,9,10,1
427,7,20,1,28,10,15,1
427,7,20,1,45,15,19,1
427,7,20,1,59,19,20,1
428,7,20,2,18,7,18,1
428,7,20,2,55,18,16,1
428,7,20,2,48,16,10,1
428,7,20,2,27,10,11,1
428,7,20,2,33,11,12,1
428,7,20,2,37,12,13,1
428,7,20,2,39,13,24,1
428,7,20,2,75,24,21,1
428,7,20,2,64,21,20,1
429,7,21,0,18,7,18,1
429,7,21,0,56,18,20,1
429,7,21,0,62,20,21,1
430,7,21,1,17,7,8,1
430,7,21,1,21,8,9,1
430,7,21,1,25,9,10,1
430,7,21,1,28,10,15,1
430,7,21,1,46,15,22,1
430,7,21,1,69,22,21,1
431,7,21,2,18,7,18,1
431,7,21,2,55,18,16,1
431,7,21,2,48,16,10,1
431,7,21,2,27,10,11,1
431,7,21,2,33,11,12,1
431,7,21,2,37,12,13,1
431,7,21,2,39,13,24,1
431,7,21,2,75,24,21,1
432,7,21,3,18,7,18,1
432,7,21,3,56,18,20,1
432,7,21,3,63,20,22,1
432,7,21,3,69,22,21,1
433,7,22,0,18,7,18,1
433,7,22,0,56,18,20,1
433,7,22,0,63,20,22,1
434,7,22,1,17,7,8,1
434,7,22,1,21,8,9,1
434,7,22,1,25,9,10,1
434,7,22,1,28,10,15,1
434,7,22,1,46,15,22,1
435,7,22,2,18,7,18,1
435,7,22,2,55,18,16,1
435,7,22,2,48,16,10,1
435,7,22,2,27,10,11,1
435,7,22,2,33,11,12,1
435,7,22,2,37,12,13,1
435,7,22,2,39,13,24,1
435,7,22,2,76,24,23,1
435,7,22,2,72,23,22,1
436,7,22,3,18,7,18,1
436,7,22,3,56,18,20,1
436,7,22,3,62,20,21,1
436,7,22,3,65,21,22,1
437,7,23,0,18,7,18,1
437,7,23,0,56,18,20,1
437,7,23,0,63,20,22,1
437,7,23,0,70,22,23,1
438,7,23,1,18,7,18,1
438,7,23,1,56,18,20,1
438,7,23,1,62,20,21,1
438,7,23,1,66,21,24,1
438,7,23,1,76,24,23,1
439,7,23,2,17,7,8,1
439,7,23,2,21,8,9,1
439,7,23,2,25,9,10,1
439,7,23,2,28,10,15,1
439,7,23,2,46,15,22,1
439,7,23,2,70,22,23,1
440,7,23,3,18,7,18,1
440,7,23,3,55,18,16,1
440,7,23,3,48,16,10,1
440,7,23,3,27,10,11,1
440,7,23,3,33,11,12,1
440,7,23,3,37,12,13,1
440,7,23,3,39,13,24,1
440,7,23,3,76,24,23,1
441,7,23,4,18,7,18,1
441,7,23,4,56,18,20,1
441,7,23,4,62,20,21,1
441,7,23,4,65,21,22,1
441,7,23,4,70,22,23,1
442,7,24,0,18,7,18,1
442,7,24,0,56,18,20,1
442,7,24,0,62,20,21,1
442,7,24,0,66,21,24,1
443,7,24,1,17,7,8,1
443,7,24,1,21,8,9,1
443,7,24,1,25,9,10,1
443,7,24,1,28,10,15,1
443,7,24,1,46,15,22,1
443,7,24,1,70,22,23,1
443,7,24,1,73,23,24,1
444,7,24,2,18,7,18,1
444,7,24,2,55,18,16,1
444,7,24,2,48,16,10,1
444,7,24,2,27,10,11,1
444,7,24,2,33,11,12,1
444,7,24,2,37,12,13,1
444,7,24,2,39,13,24,1
445,7,24,3,18,7,18,1
445,7,24,3,56,18,20,1
445,7,24,3,63,20,22,1
445,7,24,3,69,22,21,1
445,7,24,3,66,21,24,1
446,8,9,0,21,8,9,1
447,8,9,1,19,8,6,1
447,8,9,1,15,6,5,1
447,8,9,1,11,5,4,1
447,8,9,1,8,4,3,1
447,8,9,1,7,3,12,1
447,8,9,1,37,12,13,1
447,8,9,1,39,13,24,1
447,8,9,1,75,24,21,1
447,8,9,1,64,21,20,1
447,8,9,1,60,20,18,1
447,8,9,1,55,18,16,1
447,8,9,1,48,16,10,1
447,8,9,1,26,10,9,1
448,8,9,2,22,8,16,1
448,8,9,2,48,16,10,1
448,8,9,2,26,10,9,1
449,8,9,3,20,8,7,1
449,8,9,3,18,7,18,1
449,8,9,3,55,18,16,1
449,8,9,3,49,16,17,1
449,8,9,3,51,17,10,1
449,8,9,3,26,10,9,1
450,8,9,4,19,8,6,1
450,8,9,4,15,6,5,1
450,8,9,4,13,5,9,1
451,8,10,0,22,8,16,1
451,8,10,0,48,16,10,1
452,8,10,1,20,8,7,1
452,8,10,1,18,7,18,1
452,8,10,1,56,18,20,1
452,8,10,1,61,20,19,1
452,8,10,1,57,19,15,1
452,8,10,1,43,15,10,1
453,8,10,2,21,8,9,1
453,8,10,2,25,9,10,1
454,8,10,3,19,8,6,1
